from_stop_id,to_stop_id,transfer_type,min_transfer_time
AMI:SP:LUBARB2,AMI:SP:EBRANL2,2,359
AMI:SP:EGCIM2,AMI:SP:SQLAC3,2,440
AMI:SP:LAURE2,AMI:SP:LAURE1,2,85
AMI:SP:PICAS2,AMI:SP:FLEGE2,2,370
AMI:SP:STRAS2,AMI:SP:LIBERN1,2,404
AMI:SP:ELBEU2,AMI:SP:RROUEN1,2,230
AMI:SP:EGREN1,AMI:SP:CHAPIN2,2,250
AMI:SP:ALORRN1,AMI:SP:GAREE,2,431
AMI:SP:DEJEA1,AMI:SP:DEJEA2,2,87
AMI:SP:MACULN6,AMI:SP:STJACN2,2,431
AMI:SP:VENT2,AMI:SP:GORLIN3,2,360
AMI:SP:PICAS1,AMI:SP:MGARD1,2,417
AMI:SP:NEUVI1,AMI:SP:TERRI1,2,358
AMI:SP:NEUVI1,AMI:SP:NEUVI2,2,150
AMI:SP:DREUI2,AMI:SP:DREUI1,2,195
AMI:SP:MSAIN1,AMI:SP:POMME1,2,394
AMI:SP:ABHEN2,AMI:SP:TERRA1,2,374
AMI:SP:PBERN2,AMI:SP:PBERN1,2,142
AMI:SP:CREMATOR,AMI:SP:RORE2,2,437
AMI:SP:CHAUSS,AMI:SP:MSAIN1,2,414
AMI:SP:RTHILN2,AMI:SP:HPSDEN4,2,399
AMI:SP:ELBEU1,AMI:SP:EGJEA1,2,412
AMI:SP:MONSN2,AMI:SP:PERIM1,2,280
AMI:SP:CAMBRN2,AMI:SP:STANON1,2,433
AMI:SP:RAOUT1,AMI:SP:SQLAC6,2,436
AMI:SP:ALLIE1,AMI:SP:ALLIE2,2,134
AMI:SP:COZETN2,AMI:SP:LONGVIL,2,401
AMI:SP:DCASA2,AMI:SP:VALLE2,2,308
AMI:SP:COURSN2,AMI:SP:COURSN1,2,85
AMI:SP:JMOUL2,AMI:SP:RUNIV2,2,391
AMI:SP:SAGEB1,AMI:SP:JOINV1,2,403
AMI:SP:PLANG2,AMI:SP:ROGERAN,2,422
AMI:SP:BAUDR1,AMI:SP:ROPE1,2,438
AMI:SP:CVICTN2,AMI:SP:RDOUA1,2,429
AMI:SP:VALLE2,AMI:SP:VALLE1,2,73
AMI:SP:RAIX1,AMI:SP:RAIX2,2,75
AMI:SP:CHAGR1,AMI:SP:CXROM1,2,357
AMI:SP:ALBOU1,AMI:SP:ALLONV,2,397
AMI:SP:FOURCN2,AMI:SP:GEPHI2,2,243
AMI:SP:DCASA2,AMI:SP:DCASA1,2,93
AMI:SP:CTCHA2,AMI:SP:CTCHA1,2,172
AMI:SP:VOLTA1,AMI:SP:STENDN2,2,253
AMI:SP:PVOGEN5,AMI:SP:BRETES1,2,260
AMI:SP:CCNORN7,AMI:SP:CCNORN6,2,132
AMI:SP:GENDA2,AMI:SP:CJEAN2,2,400
AMI:SP:RIVERY,AMI:SP:ACOLA2,2,328
AMI:SP:CIMONN1,AMI:SP:PKRUG1,2,396
AMI:SP:CITAD4,AMI:SP:PKRUG1,2,188
AMI:SP:FOURCN2,AMI:SP:MLONGN2,2,360
AMI:SP:GAREF,AMI:SP:GARENB,2,265
AMI:SP:CNEMON2,AMI:SP:CCGLIN4,2,213
AMI:SP:GEPHI1,AMI:SP:FOURCN2,2,238
AMI:SP:CSALL2,AMI:SP:CSALL1,2,187
AMI:SP:HPLSUN6,AMI:SP:HPSDEN4,2,435
AMI:SP:MTCALN2,AMI:SP:MTCALN1,2,214
AMI:SP:CTCAS1,AMI:SP:VENT1,2,367
AMI:SP:14JUI2,AMI:SP:14JUI1,2,103
AMI:SP:MEGAC1,AMI:SP:FRANC1,2,374
AMI:SP:LONGVIL,AMI:SP:CIRQMN2,2,318
AMI:SP:LIBERN2,AMI:SP:STRAS2,2,373
AMI:SP:GROCHN2,AMI:SP:LUFOUN2,2,360
AMI:SP:CIFRAN1,AMI:SP:VAUBA2,2,398
AMI:SP:ACOLA2,AMI:SP:RIVERY,2,328
AMI:SP:RGOBLN2,AMI:SP:GAREND,2,422
AMI:SP:VOLTA2,AMI:SP:STENDN1,2,280
AMI:SP:VIGNA1,AMI:SP:ECMAU2,2,206
AMI:SP:DESMO2,AMI:SP:CMARTN1,2,386
AMI:SP:FONTAN2,AMI:SP:GRACE2,2,295
AMI:SP:CHARDN1,AMI:SP:CHARDN2,2,78
AMI:SP:MBOVE2,AMI:SP:MBOVE1,2,98
AMI:SP:HNORD2,AMI:SP:TERRA1,2,396
AMI:SP:CAMBRN2,AMI:SP:CAMBRN1,2,72
AMI:SP:PINSO1,AMI:SP:PINSO2,2,74
AMI:SP:VMAGN1,AMI:SP:CTPET1,2,408
AMI:SP:FOURCN1,AMI:SP:GEPHI2,2,255
AMI:SP:QTOUR1,AMI:SP:CCNOR5,2,402
AMI:SP:ALORRN2,AMI:SP:PBEAUN2,2,389
AMI:SP:ROSERN1,AMI:SP:POIDEN2,2,376
AMI:SP:PINCEN1,AMI:SP:PINCEN2,2,104
AMI:SP:AQUAPN4,AMI:SP:CHAGR2,2,421
AMI:SP:PELUA1,AMI:SP:14JUI1,2,225
AMI:SP:MARRE1,AMI:SP:VOLTA1,2,421
AMI:SP:SAGEB2,AMI:SP:JOINV1,2,321
AMI:SP:RUNIV2,AMI:SP:VERG1,2,368
AMI:SP:CEGLIS,AMI:SP:EDMARQ,2,163
AMI:SP:BEAUM1,AMI:SP:MARIV1,2,411
AMI:SP:LIBERN5,AMI:SP:LIBERN4,2,195
AMI:SP:MEGAC2,AMI:SP:PLICON2,2,391
AMI:SP:STENDN2,AMI:SP:VOLTA1,2,253
AMI:SP:LIBERN2,AMI:SP:LIBERN1,2,132
AMI:SP:CCNORN7,AMI:SP:CCNOR2,2,412
AMI:SP:PMANY1,AMI:SP:CHVAL1,2,170
AMI:SP:ROPE1,AMI:SP:FJOUR2,2,287
AMI:SP:BEFFRON,AMI:SP:HVDUSEN,2,338
AMI:SP:CIFRAN2,AMI:SP:CIFRAN1,2,80
AMI:SP:SANTEN2,AMI:SP:PNORDN1,2,377
AMI:SP:GORLIN4,AMI:SP:VENT1,2,329
AMI:SP:FONTAN2,AMI:SP:FONTAN1,2,79
AMI:SP:RICOR2,AMI:SP:CRIVE2,2,405
AMI:SP:BOIDI2,AMI:SP:BOIDI1,2,102
AMI:SP:MERCEN2,AMI:SP:MERCEN1,2,221
AMI:SP:ALLIE2,AMI:SP:FOURCN1,2,360
AMI:SP:RUELL1,AMI:SP:RUELL2,2,153
AMI:SP:MARRE1,AMI:SP:MARRE2,2,158
AMI:SP:PJVERN2,AMI:SP:ETSUD2,2,181
AMI:SP:AUSSYN2,AMI:SP:GARER1,2,439
AMI:SP:CORBI2,AMI:SP:GLECL1,2,358
AMI:SP:OTAGEN1,AMI:SP:JOFFR2,2,182
AMI:SP:GROCHN5,AMI:SP:GROCHN1,2,310
AMI:SP:GAREF,AMI:SP:GAREE,2,99
AMI:SP:RGOUR2,AMI:SP:EGCIM2,2,341
AMI:SP:MLONGN1,AMI:SP:POIDEN2,2,430
AMI:SP:CJOCU2,AMI:SP:POIDEN1,2,379
AMI:SP:CTPET1,AMI:SP:RSTAD1,2,405
AMI:SP:FGHEMN1,AMI:SP:EGFIRN2,2,420
AMI:SP:BERTR2,AMI:SP:BERTR1,2,114
AMI:SP:PNORDN3,AMI:SP:SANTEN1,2,305
AMI:SP:WAIDEN,AMI:SP:UPJVN1,2,379
AMI:SP:ROPE1,AMI:SP:BAUDR1,2,438
AMI:SP:MOULI1,AMI:SP:ALBOU2,2,336
AMI:SP:MARRE2,AMI:SP:PFORT1,2,313
AMI:SP:CAMBRN1,AMI:SP:LEOLAN2,2,376
AMI:SP:ACACI1,AMI:SP:ILOT1,2,318
AMI:SP:FENEL2,AMI:SP:MARIV2,2,384
AMI:SP:MARRE1,AMI:SP:PFORT2,2,408
AMI:SP:GAREG,AMI:SP:JOFFR2,2,340
AMI:SP:HVDUMEN,AMI:SP:MACULN5,2,441
AMI:SP:CAMPUN3,AMI:SP:CAMPUN1,2,160
AMI:SP:PNORDN4,AMI:SP:BERLIN2,2,356
AMI:SP:CAMPUN4,AMI:SP:CAMPUN3,2,62
AMI:SP:PAIXN2,AMI:SP:WATTE1,2,434
AMI:SP:HVDUMEN,AMI:SP:MUSEE1,2,420
AMI:SP:PROV2,AMI:SP:PROV1,2,70
AMI:SP:EGPIE1,AMI:SP:VAUBA1,2,406
AMI:SP:VALEO2,AMI:SP:VALEO1,2,85
AMI:SP:STJUS1,AMI:SP:PINSO2,2,373
AMI:SP:ELBEU2,AMI:SP:CJEAN2,2,347
AMI:SP:PVOGEN4,AMI:SP:PVOGEN6,2,208
AMI:SP:CALMN2,AMI:SP:CALMN1,2,85
AMI:SP:RTANK1,AMI:SP:RTANK2,2,100
AMI:SP:GARER1,AMI:SP:GARENB,2,373
AMI:SP:HGREM2,AMI:SP:MSALO1,2,413
AMI:SP:JOFFR1,AMI:SP:GAREG,2,404
AMI:SP:DUROU2,AMI:SP:DUROU1,2,218
AMI:SP:PMARCHN,AMI:SP:MACUL8,2,242
AMI:SP:HVDUSEN,AMI:SP:UPJVN1,2,420
AMI:SP:THDEL2,AMI:SP:MRIVE1,2,434
AMI:SP:HVDUMEN,AMI:SP:BEFFRON,2,436
AMI:SP:VENT2,AMI:SP:GORLIN1,2,440
AMI:SP:MSAVEU,AMI:SP:BOULV2,2,304
AMI:SP:GORLIN3,AMI:SP:GORLIN2,2,142
AMI:SP:CJMLA2,AMI:SP:CXROM2,2,324
AMI:SP:CTRI2,AMI:SP:CAVRE2,2,417
AMI:SP:CITAD4,AMI:SP:ECMAU1,2,406
AMI:SP:MSALO1,AMI:SP:MSALO2,2,102
AMI:SP:CXROM1,AMI:SP:CAGRI1,2,222
AMI:SP:LMICH2,AMI:SP:PLIBE1,2,388
AMI:SP:STQUE3,AMI:SP:EXUPE1,2,345
AMI:SP:8MAIN2,AMI:SP:8MAIN1,2,118
AMI:SP:RTHILN1,AMI:SP:HPSDEN3,2,390
AMI:SP:CTCAS2,AMI:SP:VENT1,2,309
AMI:SP:TERRA1,AMI:SP:HNORD2,2,396
AMI:SP:ALLIE1,AMI:SP:GEPHI1,2,420
AMI:SP:VAUBA2,AMI:SP:CIFRAN1,2,398
AMI:SP:MACUL8,AMI:SP:MACULN7,2,195
AMI:SP:JOFFR1,AMI:SP:OTAGEN1,2,168
AMI:SP:CAGNA2,AMI:SP:VIGNA1,2,166
AMI:SP:RONSA1,AMI:SP:RALLO2,2,362
AMI:SP:CXROM1,AMI:SP:CHAGR1,2,357
AMI:SP:FLEGE1,AMI:SP:PICAS1,2,390
AMI:SP:FLEGE1,AMI:SP:FLEGE2,2,68
AMI:SP:PAGES2,AMI:SP:FORCE2,2,400
AMI:SP:QTOUR2,AMI:SP:TINTO1,2,274
AMI:SP:LEOLAN1,AMI:SP:CAMBRN2,2,364
AMI:SP:RAINE1,AMI:SP:RAINE2,2,112
AMI:SP:RONSA1,AMI:SP:BALZAN1,2,419
AMI:SP:CHATE2,AMI:SP:EBEAU1,2,246
AMI:SP:GEPHI2,AMI:SP:GEPHI1,2,78
AMI:SP:SAGEB2,AMI:SP:JOINV2,2,251
AMI:SP:EGJEA1,AMI:SP:ELBEU1,2,412
AMI:SP:NAUGA1,AMI:SP:MSALE2,2,408
AMI:SP:ALORRN1,AMI:SP:GARER1,2,422
AMI:SP:JCATEL1,AMI:SP:CONTY1,2,347
AMI:SP:PERIM1,AMI:SP:MONSN1,2,268
AMI:SP:MACUL6,AMI:SP:PMARCHN,2,279
AMI:SP:EGFIRN2,AMI:SP:EGFIRN1,2,77
AMI:SP:BDORG2,AMI:SP:CORBI2,2,281
AMI:SP:GRECEN1,AMI:SP:VIGNE3,2,421
AMI:SP:POMME2,AMI:SP:POMME1,2,79
AMI:SP:BRETES1,AMI:SP:UPJVN1,2,360
AMI:SP:BEAUM1,AMI:SP:BEAUM2,2,147
AMI:SP:CCNOR2,AMI:SP:CCNORN7,2,412
AMI:SP:JMOUL1,AMI:SP:RUNIV2,2,380
AMI:SP:DCASA2,AMI:SP:PLIBE1,2,440
AMI:SP:LHOTO2,AMI:SP:HIPPON2,2,222
AMI:SP:CTCAS1,AMI:SP:CONDO4,2,415
AMI:SP:MTMIG2,AMI:SP:MTMIG1,2,197
AMI:SP:VAUBA2,AMI:SP:CIFRAN2,2,403
AMI:SP:RAINE1,AMI:SP:STANON1,2,351
AMI:SP:TERRA2,AMI:SP:ABHEN1,2,256
AMI:SP:CHATE2,AMI:SP:EBEAU2,2,440
AMI:SP:DUROU1,AMI:SP:QUENE2,2,316
AMI:SP:TRIOL2,AMI:SP:CGMARN1,2,227
AMI:SP:LUBARB1,AMI:SP:EBRANL2,2,435
AMI:SP:CHAGR1,AMI:SP:CHAGR2,2,81
AMI:SP:RORON2,AMI:SP:RORON1,2,89
AMI:SP:HPSDEN4,AMI:SP:HPLSUN5,2,418
AMI:SP:PCPIE3,AMI:SP:PCPIEN2,2,196
AMI:SP:PCLAU2,AMI:SP:PCLAU1,2,122
AMI:SP:BERLIN1,AMI:SP:CLEMEN1,2,370
AMI:SP:VMAGN2,AMI:SP:RTANK2,2,367
AMI:SP:ETSUD2,AMI:SP:CNEMON1,2,421
AMI:SP:RDOUA1,AMI:SP:RDOUA2,2,86
AMI:SP:TERRA1,AMI:SP:ABHEN1,2,289
AMI:SP:GARENA,AMI:SP:GARENB,2,108
AMI:SP:LOCKEN1,AMI:SP:LOCKEN2,2,142
AMI:SP:RDOUA2,AMI:SP:DOULL2,2,317
AMI:SP:STQUE3,AMI:SP:JANVI1,2,351
AMI:SP:GRACE2,AMI:SP:GRACE1,2,114
AMI:SP:RLEFEB,AMI:SP:CEGLIS,2,305
AMI:SP:JOFFR1,AMI:SP:OTAGEN2,2,204
AMI:SP:VENT2,AMI:SP:VENT1,2,89
AMI:SP:MCAMO1,AMI:SP:MPETI2,2,431
AMI:SP:MERCEN1,AMI:SP:MERCEN2,2,221
AMI:SP:OTAGEN1,AMI:SP:RGOBLN1,2,346
AMI:SP:CHMILN2,AMI:SP:CTELL1,2,402
AMI:SP:MLONGN2,AMI:SP:GEPHI2,2,441
AMI:SP:SQMARN1,AMI:SP:ETOUVN2,2,362
AMI:SP:GRATP2,AMI:SP:GRATP1,2,81
AMI:SP:VIGNA2,AMI:SP:ECMAU1,2,284
AMI:SP:NEUVI2,AMI:SP:NEUVI1,2,150
AMI:SP:PCAGNN3,AMI:SP:PCAGN1,2,149
AMI:SP:SQLAC6,AMI:SP:RAOUT1,2,436
AMI:SP:MARIV1,AMI:SP:BEAUM1,2,411
AMI:SP:CIMACN2,AMI:SP:CIMACN1,2,84
AMI:SP:FOURCN2,AMI:SP:GEPHI1,2,238
AMI:SP:HPLSUN5,AMI:SP:HPLSU5,2,60
AMI:SP:CTCHA2,AMI:SP:PAVREN2,2,385
AMI:SP:GORLIN2,AMI:SP:RAIX2,2,293
AMI:SP:PROV1,AMI:SP:PROV2,2,70
AMI:SP:HPLSU5,AMI:SP:HPLSUN6,2,100
AMI:SP:VALLE2,AMI:SP:CEGLIS,2,273
AMI:SP:CJEAN2,AMI:SP:LOCKEN2,2,314
AMI:SP:CTRI1,AMI:SP:CAVRE1,2,380
AMI:SP:FOURCN2,AMI:SP:ALLIE1,2,248
AMI:SP:BEAQU2,AMI:SP:BEAQU1,2,132
AMI:SP:RAIX1,AMI:SP:GORLIN4,2,336
AMI:SP:DUCLO2,AMI:SP:STENDN2,2,264
AMI:SP:CHAGR2,AMI:SP:CAGRI1,2,332
AMI:SP:HPLSU6,AMI:SP:HPLSU5,2,100
AMI:SP:POMPI3,AMI:SP:POMPI2,2,86
AMI:SP:HIPPON1,AMI:SP:HIPPON2,2,98
AMI:SP:TERRA1,AMI:SP:ABHEN2,2,374
AMI:SP:PVOGEN3,AMI:SP:PVOGEN4,2,172
AMI:SP:PICAS1,AMI:SP:MGARD2,2,373
AMI:SP:SALEUX,AMI:SP:TAISNIL,2,334
AMI:SP:CIFRAN2,AMI:SP:VAUBA1,2,373
AMI:SP:FJOUR1,AMI:SP:RICOR2,2,421
AMI:SP:CAGRI1,AMI:SP:CXROM2,2,287
AMI:SP:DUCHE2,AMI:SP:VHUGO2,2,439
AMI:SP:STRAS2,AMI:SP:QUACHN1,2,424
AMI:SP:EGCIM1,AMI:SP:SQLAC6,2,407
AMI:SP:PVOGEN6,AMI:SP:WAIDEN,2,327
AMI:SP:EDMARQ,AMI:SP:MCAMO1,2,213
AMI:SP:TITIE2,AMI:SP:LADREN1,2,393
AMI:SP:COLBEN2,AMI:SP:REMBA2,2,395
AMI:SP:REMBA1,AMI:SP:COLBEN2,2,354
AMI:SP:WATTE1,AMI:SP:MGARD1,2,310
AMI:SP:CAGNA1,AMI:SP:VIGNA1,2,181
AMI:SP:SQMARN2,AMI:SP:ETOUVN1,2,409
AMI:SP:FENEL1,AMI:SP:FENEL2,2,127
AMI:SP:MSALO1,AMI:SP:AFRAN2,2,425
AMI:SP:HVDUMEN,AMI:SP:HVDUSEN,2,417
AMI:SP:MSAIN2,AMI:SP:MSAIN1,2,141
AMI:SP:CVICTN2,AMI:SP:DUCLO1,2,155
AMI:SP:PBEAUN1,AMI:SP:PCPIEN2,2,270
AMI:SP:EDMARQ,AMI:SP:VALLE1,2,364
AMI:SP:CALMN1,AMI:SP:CAMBRN1,2,403
AMI:SP:BRETES1,AMI:SP:PVOGEN4,2,230
AMI:SP:OMERDE,AMI:SP:PCAMON,2,384
AMI:SP:POMPI3,AMI:SP:SOBON2,2,342
AMI:SP:SANTEN1,AMI:SP:PNORDN2,2,357
AMI:SP:FRANC1,AMI:SP:MEGAC1,2,374
AMI:SP:CETOUN2,AMI:SP:SQMARN2,2,404
AMI:SP:FENEL1,AMI:SP:MARIV1,2,417
AMI:SP:ALBOU2,AMI:SP:ALLONV,2,427
AMI:SP:MARRO2,AMI:SP:BEAUM2,2,408
AMI:SP:GBEAUN2,AMI:SP:ROYAU1,2,239
AMI:SP:CIMACN1,AMI:SP:CIMACN2,2,84
AMI:SP:GARENA,AMI:SP:GAREND,2,146
AMI:SP:FRANC1,AMI:SP:EGREN1,2,241
AMI:SP:BDORG2,AMI:SP:BDORG1,2,97
AMI:SP:CAMBRN1,AMI:SP:STANON1,2,435
AMI:SP:COLBEN2,AMI:SP:REMBA1,2,354
AMI:SP:ACACI2,AMI:SP:CMADE1,2,213
AMI:SP:PAIXN2,AMI:SP:ABHEN2,2,263
AMI:SP:PINSO1,AMI:SP:GENDA1,2,397
AMI:SP:CIMONN2,AMI:SP:VAUBA1,2,385
AMI:SP:BLSNC1,AMI:SP:BLSNC2,2,177
AMI:SP:POMPI2,AMI:SP:SOBON2,2,349
AMI:SP:EGREN1,AMI:SP:CHAPIN1,2,339
AMI:SP:PAGES2,AMI:SP:HONOR1,2,234
AMI:SP:PBERN1,AMI:SP:DBOUV2,2,266
AMI:SP:CSALL2,AMI:SP:OTAGEN1,2,397
AMI:SP:VALLE1,AMI:SP:VALLE2,2,73
AMI:SP:RONSA2,AMI:SP:RALLO2,2,353
AMI:SP:OZENF2,AMI:SP:PROCT1,2,348
AMI:SP:VALLE1,AMI:SP:MCAMO1,2,430
AMI:SP:OTAGEN1,AMI:SP:JOFFR1,2,168
AMI:SP:GAREND,AMI:SP:RGOBLN1,2,392
AMI:SP:TITIE1,AMI:SP:QTOUR2,2,429
AMI:SP:CCNOR5,AMI:SP:FREYN1,2,337
AMI:SP:BERLIN2,AMI:SP:PNORDN1,2,296
AMI:SP:EGACHN2,AMI:SP:EGACHN1,2,204
AMI:SP:COURSN2,AMI:SP:FONTAN2,2,357
AMI:SP:COISY1,AMI:SP:BEAQU1,2,427
AMI:SP:PERIM2,AMI:SP:MONSN2,2,232
AMI:SP:MRIVE1,AMI:SP:MRIVE2,2,148
AMI:SP:POLYCN2,AMI:SP:POLYCN1,2,126
AMI:SP:PTJEA2,AMI:SP:RPMET1,2,340
AMI:SP:RGOBLN2,AMI:SP:PJUSTIN,2,341
AMI:SP:PROV1,AMI:SP:CONDO4,2,299
AMI:SP:ACACI1,AMI:SP:ACACI2,2,180
AMI:SP:STENDN2,AMI:SP:CVICTN2,2,356
AMI:SP:ALORRN1,AMI:SP:GAREF,2,401
AMI:SP:ADAPEI,AMI:SP:WABCOE,2,234
AMI:SP:FOUIL1,AMI:SP:JANVI2,2,317
AMI:SP:PAIXN2,AMI:SP:CHARDN2,2,301
AMI:SP:GLECL2,AMI:SP:CORBI1,2,320
AMI:SP:GROCHN4,AMI:SP:GROCHN6,2,229
AMI:SP:ABATTN2,AMI:SP:ABATTN1,2,122
AMI:SP:VIGNA2,AMI:SP:CAGNA2,2,162
AMI:SP:COURSN1,AMI:SP:LANGUN1,2,436
AMI:SP:AIGUI1,AMI:SP:GLISY2,2,291
AMI:SP:PNORDN4,AMI:SP:PNORDN1,2,138
AMI:SP:FMISTN2,AMI:SP:MTCALN2,2,391
AMI:SP:PCAGNN1,AMI:SP:PCAGNN3,2,81
AMI:SP:EGCIM1,AMI:SP:EGCIM2,2,166
AMI:SP:HIPPON2,AMI:SP:LHOTO1,2,264
AMI:SP:FGHEMN2,AMI:SP:ABATTN1,2,429
AMI:SP:FOSAL1,AMI:SP:PAGES1,2,187
AMI:SP:STQUE1,AMI:SP:EXUPE1,2,346
AMI:SP:JCATEL1,AMI:SP:MSALE1,2,370
AMI:SP:CONDO3,AMI:SP:SQLAC3,2,286
AMI:SP:POMME1,AMI:SP:POMME2,2,79
AMI:SP:CJMLA1,AMI:SP:CXROM1,2,368
AMI:SP:CALMN1,AMI:SP:CAMBRN2,2,415
AMI:SP:PCAGNN3,AMI:SP:LATAPN1,2,410
AMI:SP:OTAGEN2,AMI:SP:RGOBLN1,2,320
AMI:SP:RTHILN2,AMI:SP:HPSDEN5,2,401
AMI:SP:LAPLA1,AMI:SP:BERCH2,2,353
AMI:SP:GROCHN1,AMI:SP:GROCHN4,2,209
AMI:SP:VIGNA2,AMI:SP:ECMAU2,2,219
AMI:SP:TIVOL1,AMI:SP:COLBEN1,2,306
AMI:SP:MTCALN2,AMI:SP:FMISTN1,2,318
AMI:SP:BOIDI2,AMI:SP:CHAOIS,2,431
AMI:SP:RGOUR1,AMI:SP:RGOUR2,2,151
AMI:SP:CIMACN1,AMI:SP:ORMAIN2,2,433
AMI:SP:ACACI1,AMI:SP:CMADE1,2,328
AMI:SP:PCLAU2,AMI:SP:VERG2,2,298
AMI:SP:FMISTN2,AMI:SP:FMISTN1,2,137
AMI:SP:POIDEN2,AMI:SP:CJOCUR,2,347
AMI:SP:STJUS1,AMI:SP:STRAS2,2,296
AMI:SP:FONTAN1,AMI:SP:COURSN1,2,352
AMI:SP:PVOGEN4,AMI:SP:WAIDEN,2,227
AMI:SP:CLJEA2,AMI:SP:CLJEA1,2,69
AMI:SP:GORLIN1,AMI:SP:GORLIN4,2,153
AMI:SP:HPSDEN5,AMI:SP:RTHILN2,2,401
AMI:SP:CCNOR2,AMI:SP:MANGE2,2,260
AMI:SP:MARIV2,AMI:SP:MARIV1,2,164
AMI:SP:JOFFR2,AMI:SP:OTAGEN2,2,222
AMI:SP:CCGLIN1,AMI:SP:CCGLIN4,2,70
AMI:SP:VERG1,AMI:SP:VERG2,2,120
AMI:SP:PACORN,AMI:SP:BOULV1,2,356
AMI:SP:BOULV2,AMI:SP:PACORN,2,216
AMI:SP:CHAGR1,AMI:SP:CAGRI1,2,318
AMI:SP:CJVER1,AMI:SP:CJVER2,2,121
AMI:SP:EGPIE1,AMI:SP:EGPIE2,2,82
AMI:SP:PROV2,AMI:SP:CONDO3,2,346
AMI:SP:QTOUR1,AMI:SP:MANGE2,2,295
AMI:SP:MRIVE2,AMI:SP:THDEL2,2,345
AMI:SP:CXROM2,AMI:SP:CXROM1,2,170
AMI:SP:DUCLO1,AMI:SP:VOLTA2,2,356
AMI:SP:RCASS2,AMI:SP:ACOLA2,2,391
AMI:SP:PCLAU1,AMI:SP:PCLAU2,2,122
AMI:SP:BARREN1,AMI:SP:FONTAN1,2,414
AMI:SP:HONOR1,AMI:SP:FOSAL1,2,287
AMI:SP:ALLIE2,AMI:SP:MLONGN2,2,382
AMI:SP:FERRI1,AMI:SP:FERRI2,2,172
AMI:SP:GARENA,AMI:SP:GARER2,2,415
AMI:SP:POIDEN2,AMI:SP:POIDEN1,2,94
AMI:SP:DEBUS2,AMI:SP:BEAQU2,2,352
AMI:SP:ECMAU1,AMI:SP:CAGNA2,2,374
AMI:SP:LANGUN2,AMI:SP:COURSN2,2,436
AMI:SP:GARER1,AMI:SP:AUSSYN1,2,350
AMI:SP:GARER1,AMI:SP:GARENC,2,365
AMI:SP:PASTE2,AMI:SP:AFRAN2,2,416
AMI:SP:PACORN,AMI:SP:CHAOIS,2,283
AMI:SP:NAUGA1,AMI:SP:NAUGA2,2,119
AMI:SP:CALMN2,AMI:SP:RONSA1,2,317
AMI:SP:CAMBRN2,AMI:SP:COLVEN2,2,299
AMI:SP:ROYAU2,AMI:SP:GBEAUN1,2,322
AMI:SP:CIRQMN1,AMI:SP:CIRQMN2,2,75
AMI:SP:STJACN2,AMI:SP:STJACN1,2,90
AMI:SP:CSALL2,AMI:SP:JOFFR2,2,304
AMI:SP:PELUA2,AMI:SP:14JUI2,2,212
AMI:SP:CAMPI2,AMI:SP:CAMPI1,2,80
AMI:SP:UPJVN2,AMI:SP:EGSLEU,2,310
AMI:SP:HVDUSEN,AMI:SP:UPJVN2,2,441
AMI:SP:FRANC1,AMI:SP:FRANC2,2,121
AMI:SP:BERLIN1,AMI:SP:PNORDN1,2,320
AMI:SP:PLICON1,AMI:SP:MEGAC2,2,387
AMI:SP:VOLTA2,AMI:SP:DUCLO2,2,286
AMI:SP:RTANK2,AMI:SP:FORCE2,2,344
AMI:SP:NAUGA1,AMI:SP:CONTY1,2,405
AMI:SP:RALLO1,AMI:SP:FENEL2,2,331
AMI:SP:PINSO2,AMI:SP:STRAS1,2,403
AMI:SP:STRAS1,AMI:SP:LIBERN5,2,389
AMI:SP:MONSN2,AMI:SP:PERIM2,2,232
AMI:SP:CCNOR5,AMI:SP:CCNORN6,2,437
AMI:SP:GAREE,AMI:SP:GARENB,2,248
AMI:SP:RUNIV2,AMI:SP:JMOUL2,2,391
AMI:SP:CJEAN1,AMI:SP:CJEAN2,2,116
AMI:SP:CTRI1,AMI:SP:CAVRE2,2,388
AMI:SP:AUSSYN1,AMI:SP:GARER2,2,336
AMI:SP:ELOIMN1,AMI:SP:ELOIMN2,2,115
AMI:SP:FORCE1,AMI:SP:RTANK1,2,314
AMI:SP:HAMEA2,AMI:SP:HAMEA1,2,116
AMI:SP:CRIVE1,AMI:SP:DORGE1,2,310
AMI:SP:CAMPUN4,AMI:SP:CAMPUN1,2,163
AMI:SP:POMPI2,AMI:SP:POMPI3,2,86
AMI:SP:SQMARN1,AMI:SP:SQMARN2,2,115
AMI:SP:ALBOU1,AMI:SP:MOULI1,2,361
AMI:SP:FOURCN2,AMI:SP:ALLIE2,2,320
AMI:SP:STQUE1,AMI:SP:PROVI2,2,288
AMI:SP:GARER1,AMI:SP:GAREF,2,302
AMI:SP:BDORG1,AMI:SP:CORBI1,2,371
AMI:SP:VAUBA1,AMI:SP:EGPIE2,2,385
AMI:SP:DOULL2,AMI:SP:RDOUA2,2,317
AMI:SP:EGCIM1,AMI:SP:CTCAS1,2,384
AMI:SP:CARME2,AMI:SP:CARME1,2,103
AMI:SP:TINTO2,AMI:SP:TITIE2,2,289
AMI:SP:ESTRE1,AMI:SP:ESTRE2,2,79
AMI:SP:CJVER2,AMI:SP:CJVER1,2,121
AMI:SP:CHLBAR,AMI:SP:RLEFEB,2,116
AMI:SP:AUSSYN2,AMI:SP:DEJEA1,2,333
