route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284705-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284706-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284707-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284708-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284709-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284710-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284711-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284712-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284713-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284714-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284715-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284716-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284717-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESAM-Samedi-000,AMI:7284718-26E07-ETESAM-Samedi-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285822-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285823-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285824-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285825-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285826-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285827-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285828-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285829-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285830-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285831-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285832-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285833-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285834-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285835-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285836-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285837-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285838-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285839-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285840-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285841-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285842-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285843-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5A-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285844-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_39,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285888-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285889-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285890-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285891-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285892-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285893-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285894-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285895-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285896-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285897-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285898-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285899-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285900-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285901-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285902-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285903-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285904-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285905-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285906-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285907-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285908-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285909-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:5B-1,AMI:26E07-ETESAM-Samedi-000,AMI:7285910-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_40,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286082-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286083-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286084-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286085-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286086-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286087-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286088-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286089-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286090-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286091-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286092-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286093-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286094-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286095-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286096-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286097-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286098-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286099-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286100-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286101-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286102-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286103-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:7-1,AMI:26E07-ETESAM-Samedi-000,AMI:7286104-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_12,0,0
AMI:N2-1,AMI:26E07-ETESAM-Samedi-000,AMI:7283242-26E07-ETESAM-Samedi-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:16-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287058-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_22,0,0
AMI:13-1,AMI:26E07-ETESEM-Semaine-000,AMI:7286556-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_14,0,0
AMI:6-1,AMI:26E07-ETESEM-Semaine-000,AMI:7282581-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_43,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288013-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288012-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288011-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288010-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288009-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288008-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288007-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288006-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288005-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288004-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288003-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288002-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288001-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7288000-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287999-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287998-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287997-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287996-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287995-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287994-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287993-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287992-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287991-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287990-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287989-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287988-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287987-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287986-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287985-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287984-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287983-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287982-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287981-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287980-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287979-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287978-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287977-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287976-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287975-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287974-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287973-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287972-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287971-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287970-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287969-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287968-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287967-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287966-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287965-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287964-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287963-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287962-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287961-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287960-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287959-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287958-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287957-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287956-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287955-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287954-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287953-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287952-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287951-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287950-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287949-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287948-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287947-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287946-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287945-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287944-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287943-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287942-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_7,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287941-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287940-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287939-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287938-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287937-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287936-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287935-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287934-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287933-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287932-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287931-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287930-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287929-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287928-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287927-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287926-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287925-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287924-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287923-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
AMI:N3-1,AMI:26E07-ETESEM-Semaine-000,AMI:7287922-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_48,0,0
