stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code
AMI:SP:CARME1,,Carmel,,2.308404,49.866003,,,0,AMI:SA:place_CARM,,,0,
AMI:SP:CARME2,,Carmel,,2.308529,49.865707,,,0,AMI:SA:place_CARM,,,0,
AMI:SP:CASDEN1,,Caserne Dejean,,2.311601,49.88872,,,0,AMI:SA:place_CADE,,,0,
AMI:SP:CASDEN2,,Caserne Dejean,,2.311434,49.888801,,,0,AMI:SA:place_CADE,,,0,
AMI:SP:CAVRE1,,Clos de l'Avre,,2.325706,49.889297,,,0,AMI:SA:place_CAVR,,,0,
AMI:SP:CAVRE2,,Clos de l'Avre,,2.325901,49.889279,,,0,AMI:SA:place_CAVR,,,0,
AMI:SP:CCGLIN1,,Centre Commercial Glisy,,2.378828,49.865039,,,0,AMI:SA:place_CCGL,,,0,
AMI:SP:CCGLIN4,,Centre Commercial Glisy,,2.378912,49.865021,,,0,AMI:SA:place_CCG2,,,0,
AMI:SP:CCNOR2,,Centre Commercial Nord quai A,,2.302628,49.922646,,,0,AMI:SA:place_CCN,,,0,
AMI:SP:CCNOR5,,Centre Commercial Nord quai B,,2.302921,49.922476,,,0,AMI:SA:place_CCN,,,0,
AMI:SP:CCNORN6,,Centre Commercial Nord quai D,,2.304174,49.919935,,,0,AMI:SA:place_CCN,,,0,
AMI:SP:CCNORN7,,Centre Commercial Nord quai C,,2.303451,49.920204,,,0,AMI:SA:place_CCN,,,0,
AMI:SP:CCSUDN1,,Centre Commercial Sud,,2.276058,49.861772,,,0,AMI:SA:place_CSU1,,,0,
AMI:SP:CCSUDN4,,Centre Commercial Sud,,2.276404,49.86231,,,0,AMI:SA:place_CSU1,,,0,
AMI:SP:CELUC1,,Robert Le Coq,,2.268352,49.899923,,,0,AMI:SA:place_CELU,,,0,
AMI:SP:CELUC2,,Robert Le Coq,,2.268285,49.900005,,,0,AMI:SA:place_CELU,,,0,
AMI:SP:CGMARN1,,Iream,,2.332893,49.870658,,,0,AMI:SA:place_CGMA,,,0,
AMI:SP:CGMARN2,,Iream,,2.332629,49.870694,,,0,AMI:SA:place_CGMA,,,0,
AMI:SP:CHAGR1,,Chambre d'Agriculture,,2.305025,49.871004,,,0,AMI:SA:place_CHAG,,,0,
AMI:SP:CHAGR2,,Chambre d'Agriculture,,2.304803,49.870959,,,0,AMI:SA:place_CHAG,,,0,
AMI:SP:CHAOIS,,Champ à Oisons,,2.219409,49.901226,,,0,AMI:SA:place_CHAO,,,0,
AMI:SP:CHAPIN1,,Chapitre,,2.259191,49.892495,,,0,AMI:SA:place_CHAP,,,0,
AMI:SP:CHAPIN2,,Chapitre,,2.258369,49.893384,,,0,AMI:SA:place_CHAP,,,0,
AMI:SP:CHARDN1,,Chardin,,2.300036,49.911656,,,0,AMI:SA:place_CHAR,,,0,
AMI:SP:CHARDN2,,Chardin,,2.299939,49.911656,,,0,AMI:SA:place_CHAR,,,0,
AMI:SP:CHAUSS,,La Chaussée,,2.320075,49.815886,,,0,AMI:SA:place_CHAU,,,0,
AMI:SP:CHMILN1,,Zoo d'Amiens,,2.282238,49.900624,,,0,AMI:SA:place_CHMI,,,0,
AMI:SP:CHMILN2,,Zoo d'Amiens,,2.281877,49.90084,,,0,AMI:SA:place_CHMI,,,0,
AMI:SP:CHPARI,,Chaussée de Paris,,2.312138,49.842202,,,0,AMI:SA:place_CHPA,,,0,
AMI:SP:CHVAL1,,Chemin de la Vallée,,2.309264,49.837518,,,0,AMI:SA:place_CHVA,,,0,
AMI:SP:CHVAL2,,Chemin de la Vallée,,2.309704,49.837573,,,0,AMI:SA:place_CHVA,,,0,
AMI:SP:CIFRAN1,,Citadelle François 1er,,2.300889,49.904312,,,0,AMI:SA:place_CIT,,,0,
AMI:SP:CIFRAN2,,Citadelle François 1er,,2.301001,49.904438,,,0,AMI:SA:place_CIT,,,0,
AMI:SP:CIMONN1,,Citadelle Montrescu quai B,,2.298932,49.901035,,,0,AMI:SA:place_CIT,,,0,
AMI:SP:CIMONN2,,Citadelle Montrescu quai C,,2.300016,49.901556,,,0,AMI:SA:place_CIT,,,0,
AMI:SP:CIMONN6,,Citadelle Montrescu quai A,,2.298515,49.900568,,,0,AMI:SA:place_CIT,,,0,
AMI:SP:CIPRON1,,Charassain,,2.300674,49.875474,,,0,AMI:SA:place_CIPR,,,0,
AMI:SP:CIPRON2,,Charassain,,2.300674,49.875582,,,0,AMI:SA:place_CIPR,,,0,
AMI:SP:CIRQMN1,,Cirque Jules Verne quai D,,2.296954,49.888025,,,0,AMI:SA:place_CIR,,,0,
AMI:SP:CIRQMN2,,Cirque Jules Verne quai C,,2.297232,49.887962,,,0,AMI:SA:place_CIR,,,0,
AMI:SP:CIRQUN1,,Cirque Jules Verne quai B,,2.297802,49.888653,,,0,AMI:SA:place_CIR,,,0,
AMI:SP:CIRQUN2,,Cirque Jules Verne quai A,,2.29623,49.888874,,,0,AMI:SA:place_CIR,,,0,
AMI:SP:CJEAN1,,Cimetière Saint-Jean,,2.267912,49.886961,,,0,AMI:SA:place_CJAN,,,0,
AMI:SP:CJEAN2,,Cimetière Saint-Jean,,2.268481,49.88724,,,0,AMI:SA:place_CJAN,,,0,
AMI:SP:CJVER1,,Collège Jules Verne,,2.326564,49.905242,,,0,AMI:SA:place_CJV1,,,0,
AMI:SP:CLARI1,,Clarins,,2.386635,49.864919,,,0,AMI:SA:place_CLAR,,,0,
AMI:SP:CLARI2,,Clarins,,2.385412,49.865001,,,0,AMI:SA:place_CLAR,,,0,
AMI:SP:CLEMEN1,,Clémenceau,,2.301943,49.907886,,,0,AMI:SA:place_CLEM,,,0,
AMI:SP:CLEMEN2,,Clémenceau,,2.301833,49.907195,,,0,AMI:SA:place_CLEM,,,0,
AMI:SP:CMARTN1,,Collège St-Martin,,2.29479,49.884091,,,0,AMI:SA:place_CMAR,,,0,
AMI:SP:CMARTN2,,Collège St-Martin,,2.294943,49.884208,,,0,AMI:SA:place_CMAR,,,0,
AMI:SP:CNEMON1,,Capitaine Nemo,,2.37923,49.863836,,,0,AMI:SA:place_CNEM,,,0,
AMI:SP:CNEMON2,,Capitaine Nemo,,2.379147,49.863926,,,0,AMI:SA:place_CNEM,,,0,
AMI:SP:COLAS1,,Colas,,2.278839,49.943134,,,0,AMI:SA:place_COLA,,,0,
AMI:SP:COLAS2,,Colas,,2.279021,49.942865,,,0,AMI:SA:place_COLA,,,0,
AMI:SP:COLBEN1,,Colbert,,2.278284,49.894356,,,0,AMI:SA:place_COLT,,,0,
AMI:SP:COLBEN2,,Colbert,,2.278034,49.894445,,,0,AMI:SA:place_COLT,,,0,
AMI:SP:COLVEN1,,Colvert,,2.308684,49.911641,,,0,AMI:SA:place_COLV,,,0,
AMI:SP:COLVEN2,,Colvert,,2.308086,49.911685,,,0,AMI:SA:place_COLV,,,0,
AMI:SP:CONDO3,,Condorcet,,2.324876,49.876008,,,0,AMI:SA:place_COND,,,0,
AMI:SP:CONDO4,,Condorcet,,2.324474,49.875946,,,0,AMI:SA:place_COND,,,0,
AMI:SP:COURSN1,,Les Coursives,,2.254847,49.913941,,,0,AMI:SA:place_COUR,,,0,
AMI:SP:COURSN2,,Les Coursives,,2.255,49.914022,,,0,AMI:SA:place_COUR,,,0,
AMI:SP:COZETN2,,Cozette,,2.293279,49.886289,,,0,AMI:SA:place_COZE,,,0,
AMI:SP:CRIVE1,,Cimetière de Rivery,,2.329276,49.901633,,,0,AMI:SA:place_CRIV,,,0,
AMI:SP:CRIVE2,,Cimetière de Rivery,,2.328525,49.901678,,,0,AMI:SA:place_CRIV,,,0,
AMI:SP:CROILN1,,Croix de Fer,,2.370093,49.867924,,,0,AMI:SA:place_CROI,,,0,
AMI:SP:CROILN2,,Croix de Fer,,2.370538,49.868005,,,0,AMI:SA:place_CROI,,,0,
AMI:SP:CROIPIE1,,Croix de Pierre,,2.266032,49.939132,,,0,AMI:SA:place_CXPI,,,0,
AMI:SP:CROIPIE2,,Croix de Pierre,,2.265726,49.939051,,,0,AMI:SA:place_CXPI,,,0,
AMI:SP:CSALL1,,Collège de la Salle,,2.303684,49.885359,,,0,AMI:SA:place_CSAL,,,0,
AMI:SP:CSALL2,,Collège de la Salle,,2.303626,49.886258,,,0,AMI:SA:place_CSAL,,,0,
AMI:SP:CTCAS1,,Cité des Castors,,2.325321,49.873494,,,0,AMI:SA:place_CCAS,,,0,
AMI:SP:CTCAS2,,Cité des Castors,,2.324779,49.873279,,,0,AMI:SA:place_CCAS,,,0,
AMI:SP:CTCHA1,,Cité du Château,,2.348605,49.874985,,,0,AMI:SA:place_CTCH,,,0,
AMI:SP:CTCHA2,,Cité du Château,,2.347869,49.875569,,,0,AMI:SA:place_CTCH,,,0,
AMI:SP:CTELL1,,Charles Tellier,,2.284724,49.902421,,,0,AMI:SA:place_CHTE,,,0,
AMI:SP:CTELL2,,Charles Tellier,,2.284822,49.902421,,,0,AMI:SA:place_CHTE,,,0,
AMI:SP:CTRI1,,Centre de Tri,,2.321592,49.890391,,,0,AMI:SA:place_CTRI,,,0,
AMI:SP:CTRI2,,Centre de Tri,,2.322343,49.890248,,,0,AMI:SA:place_CTRI,,,0,
AMI:SP:CVICTN1,,Centre Saint-Victor,,2.318112,49.906336,,,0,AMI:SA:place_CVIC,,,0,
AMI:SP:CVICTN2,,Centre Saint-Victor,,2.317445,49.905914,,,0,AMI:SA:place_CVIC,,,0,
AMI:SP:CXROM1,,Croix Rompue,,2.308221,49.870834,,,0,AMI:SA:place_CXRO,,,0,
AMI:SP:CXROM2,,Croix Rompue,,2.309512,49.870843,,,0,AMI:SA:place_CXRO,,,0,
AMI:SP:DBOUV1,,Debouverie,,2.283526,49.879202,,,0,AMI:SA:place_DEBO,,,0,
AMI:SP:DBOUV2,,Debouverie,,2.283401,49.879328,,,0,AMI:SA:place_DEBO,,,0,
AMI:SP:DCORD1,,Denis Cordonnier,,2.318127,49.902943,,,0,AMI:SA:place_DECO,,,0,
AMI:SP:DCORD2,,Denis Cordonnier,,2.318892,49.902844,,,0,AMI:SA:place_DECO,,,0,
AMI:SP:DEJEA1,,Dejean,,2.315991,49.891208,,,0,AMI:SA:place_DEJE,,,0,
AMI:SP:DEJEA2,,Dejean,,2.317373,49.891086,,,0,AMI:SA:place_DEJE,,,0,
AMI:SP:DELPEN1,,Delpech quai A,,2.292764,49.880742,,,0,AMI:SA:place_DEL,,,0,
AMI:SP:DELPEN2,,Delpech quai B,,2.29282,49.88084,,,0,AMI:SA:place_DEL,,,0,
AMI:SP:DESMO1,,Desmoulins,,2.293569,49.881963,,,0,AMI:SA:place_DESM,,,0,
AMI:SP:DESMO2,,Desmoulins,,2.293569,49.881918,,,0,AMI:SA:place_DESM,,,0,
AMI:SP:DORGE1,,Saint-Dié,,2.329192,49.903411,,,0,AMI:SA:place_DORG,,,0,
AMI:SP:DORGE2,,Saint-Dié,,2.329512,49.903285,,,0,AMI:SA:place_DORG,,,0,
AMI:SP:DOULL1,,Doullens,,2.310384,49.904656,,,0,AMI:SA:place_DOULL,,,0,
AMI:SP:DOULL2,,Doullens,,2.310662,49.904647,,,0,AMI:SA:place_DOULL,,,0,
AMI:SP:DREUI1,,Dreuil,,2.228347,49.913939,,,0,AMI:SA:place_DREU,,,0,
AMI:SP:DREUI2,,Dreuil,,2.226859,49.913991,,,0,AMI:SA:place_DREU,,,0,
AMI:SP:DUCHE1,,Duchellier,,2.234882,49.913801,,,0,AMI:SA:place_DUCH,,,0,
AMI:SP:DUCHE2,,Duchellier,,2.235411,49.913693,,,0,AMI:SA:place_DUCH,,,0,
AMI:SP:DUCLO1,,Jacques Duclos,,2.316805,49.906444,,,0,AMI:SA:place_DUCLO,,,0,
AMI:SP:DUCLO2,,Jacques Duclos,,2.31757,49.906561,,,0,AMI:SA:place_DUCLO,,,0,
AMI:SP:DUROU1,,Durouchez,,2.281012,49.929521,,,0,AMI:SA:place_DURO,,,0,
AMI:SP:DUROU2,,Durouchez,,2.282299,49.928764,,,0,AMI:SA:place_DURO,,,0,
AMI:SP:EBRANL1,,Edouard Branly,,2.351293,49.898185,,,0,AMI:SA:place_EBRA,,,0,
AMI:SP:EBRANL2,,Edouard Branly,,2.350862,49.898221,,,0,AMI:SA:place_EBRA,,,0,
AMI:SP:EGACHN1,,Eglise St-Acheul,,2.324971,49.88338,,,0,AMI:SA:place_EGAC,,,0,
AMI:SP:EGACHN2,,Eglise St-Acheul,,2.323609,49.883936,,,0,AMI:SA:place_EGAC,,,0,
AMI:SP:EGCIM1,,Edmond Rostand,,2.328308,49.874734,,,0,AMI:SA:place_EROS,,,0,
AMI:SP:EGCIM2,,Edmond Rostand,,2.329238,49.875192,,,0,AMI:SA:place_EROS,,,0,
AMI:SP:EGFIRN1,,Eglise St-Firmin,,2.277649,49.902642,,,0,AMI:SA:place_ESFI,,,0,
AMI:SP:EGFIRN2,,Eglise St-Firmin,,2.27751,49.902723,,,0,AMI:SA:place_ESFI,,,0,
AMI:SP:EGPIE1,,Eglise St-Pierre,,2.306673,49.903551,,,0,AMI:SA:place_EGPI,,,0,
AMI:SP:EGPIE2,,Eglise St-Pierre,,2.306484,49.90345,,,0,AMI:SA:place_EGPI,,,0,
AMI:SP:EGSLEU,,Eglise Saint-Leu,,2.30071,49.898489,,,0,AMI:SA:place_EGLE,,,0,
AMI:SP:EGSMN1,,Eglise Saint-Martin,,2.300058,49.88488,,,0,AMI:SA:place_EGSM,,,0,
AMI:SP:ELBEU1,,Elbeuf,,2.265926,49.885891,,,0,AMI:SA:place_ELBE,,,0,
AMI:SP:ELBEU2,,Elbeuf,,2.266079,49.885927,,,0,AMI:SA:place_ELBE,,,0,
AMI:SP:ELOIMN1,,Eloi Morel,,2.315041,49.902655,,,0,AMI:SA:place_ELOI,,,0,
AMI:SP:ELOIMN2,,Eloi Morel,,2.315597,49.902897,,,0,AMI:SA:place_ELOI,,,0,
AMI:SP:ESATG1,,Albatros,,2.394149,49.864907,,,0,AMI:SA:place_ESAT,,,0,
AMI:SP:ESATG2,,Albatros,,2.392969,49.865195,,,0,AMI:SA:place_ESAT,,,0,
AMI:SP:ETOUVN1,,Etouvie quai A,,2.245935,49.913845,,,0,AMI:SA:place_ETO,,,0,
AMI:SP:ETSUD1,,Etoile du Sud,,2.383174,49.862856,,,0,AMI:SA:place_ETSU,,,0,
AMI:SP:ETSUD2,,Etoile du Sud,,2.383021,49.863008,,,0,AMI:SA:place_ETSU,,,0,
AMI:SP:EXUPE1,,Saint-Exupéry,,2.305646,49.877325,,,0,AMI:SA:place_STEX,,,0,
AMI:SP:FENEL1,,Fénelon,,2.322823,49.913834,,,0,AMI:SA:place_FENE,,,0,
AMI:SP:FENEL2,,Fénelon,,2.322072,49.914148,,,0,AMI:SA:place_FENE,,,0,
AMI:SP:FGHEMN1,,Faubourg de Hem,,2.274463,49.904347,,,0,AMI:SA:place_FAHE,,,0,
AMI:SP:FGHEMN2,,Faubourg de Hem,,2.274366,49.904517,,,0,AMI:SA:place_FAHE,,,0,
AMI:SP:FJOUR1,,Florimond Jourdain,,2.329053,49.901292,,,0,AMI:SA:place_FJOU,,,0,
AMI:SP:FJOUR2,,Florimond Jourdain,,2.328859,49.901211,,,0,AMI:SA:place_FJOU,,,0,
AMI:SP:FLEGE1,,Fernand Léger,,2.298946,49.919045,,,0,AMI:SA:place_FLEG,,,0,
AMI:SP:FLEGE2,,Fernand Léger,,2.299016,49.919081,,,0,AMI:SA:place_FLEG,,,0,
AMI:SP:FMISTN1,,Frédéric Mistral,,2.32346,49.869382,,,0,AMI:SA:place_FMIS,,,0,
AMI:SP:FMISTN2,,Frédéric Mistral,,2.322641,49.869526,,,0,AMI:SA:place_FMIS,,,0,
AMI:SP:FONTAN1,,La Fontaine,,2.254253,49.91193,,,0,AMI:SA:place_FONT,,,0,
AMI:SP:FONTAN2,,La Fontaine,,2.25442,49.911957,,,0,AMI:SA:place_FONT,,,0,
AMI:SP:FOSAL1,,Fosse au Lait,,2.287802,49.885755,,,0,AMI:SA:place_FOSS,,,0,
AMI:SP:FOSAL2,,Fosse au Lait,,2.287702,49.885701,,,0,AMI:SA:place_FOSS,,,0,
AMI:SP:FOUIL1,,De Fouilloy,,2.304142,49.883879,,,0,AMI:SA:place_DEFO,,,0,
AMI:SP:FOUIL2,,De Fouilloy,,2.304086,49.884112,,,0,AMI:SA:place_DEFO,,,0,
AMI:SP:FOURCN1,,La Fourche,,2.361162,49.868994,,,0,AMI:SA:place_FOUR,,,0,
AMI:SP:FOURCN2,,La Fourche,,2.360342,49.869381,,,0,AMI:SA:place_FOUR,,,0,
AMI:SP:FREYN1,,Promenade,,2.30598,49.92227,,,0,AMI:SA:place_FRE,,,0,
AMI:SP:FREYN2,,Promenade,,2.307051,49.922172,,,0,AMI:SA:place_FRE,,,0,
AMI:SP:FUSCI1,,Saint-Fuscien,,2.313585,49.836581,,,0,AMI:SA:place_FUSC,,,0,
AMI:SP:FUSCI2,,Saint-Fuscien,,2.314431,49.837147,,,0,AMI:SA:place_FUSC,,,0,
AMI:SP:GAREE,,Gare du Nord quai E,,2.306999,49.891744,,,0,AMI:SA:place_GDN,,,0,
AMI:SP:GAREF,,Gare du Nord quai F,,2.307291,49.891996,,,0,AMI:SA:place_GDN,,,0,
AMI:SP:GARENC,,Gare du Nord quai C,,2.306847,49.89117,,,0,AMI:SA:place_GDN,,,0,
AMI:SP:GAREND,,Gare du Nord quai D,,2.305875,49.890218,,,0,AMI:SA:place_GDN,,,0,
AMI:SP:GARER1,,Gare Routière,,2.309986,49.891636,,,0,AMI:SA:place_GARE,,,0,
AMI:SP:GARER2,,Gare Routière,,2.31014,49.891691,,,0,AMI:SA:place_GARE,,,0,
AMI:SP:GENDA1,,Gendarmerie,,2.270606,49.888219,,,0,AMI:SA:place_GEND,,,0,
AMI:SP:GENDA2,,Gendarmerie,,2.271648,49.888525,,,0,AMI:SA:place_GEND,,,0,
AMI:SP:GEPHI1,,Gérard Philipe,,2.361532,49.870376,,,0,AMI:SA:place_GEPH,,,0,
AMI:SP:GEPHI2,,Gérard Philipe,,2.361815,49.870332,,,0,AMI:SA:place_GEPH,,,0,
AMI:SP:GLISY1,,Glisy,,2.39787,49.875186,,,0,AMI:SA:place_GLIS,,,0,
AMI:SP:GLISY2,,Glisy,,2.397891,49.875212,,,0,AMI:SA:place_GLIS,,,0,
AMI:SP:GOODY1,,Goodyear,,2.283759,49.935146,,,0,AMI:SA:place_GOOD,,,0,
AMI:SP:GOODY2,,Goodyear,,2.283526,49.9351,,,0,AMI:SA:place_GOOD,,,0,
AMI:SP:GORLIN2,,Görlitz quai D,,2.319084,49.871393,,,0,AMI:SA:place_GOR,,,0,
AMI:SP:GORLIN3,,Görlitz quai B,,2.319542,49.871949,,,0,AMI:SA:place_GOR,,,0,
AMI:SP:GORLIN4,,Görlitz quai A,,2.319639,49.871797,,,0,AMI:SA:place_GOR,,,0,
AMI:SP:GRECEN1,,Grèce,,2.282509,49.868401,,,0,AMI:SA:place_GREC,,,0,
AMI:SP:GRECEN2,,Grèce,,2.28262,49.868383,,,0,AMI:SA:place_GREC,,,0,
AMI:SP:GROCHN1,,Simone Veil quai C,,2.28465,49.893649,,,0,AMI:SA:place_ROC,,,0,
AMI:SP:GROCHN2,,Simone Veil quai D,,2.284539,49.89373,,,0,AMI:SA:place_ROC,,,0,
AMI:SP:GROCHN3,,Simone Veil quai A,,2.28561,49.893084,,,0,AMI:SA:place_ROC,,,0,
AMI:SP:GROCHN4,,Simone Veil quai B,,2.28586,49.89294,,,0,AMI:SA:place_ROC,,,0,
AMI:SP:GROCHN5,,Simone Veil quai F,,2.287207,49.894476,,,0,AMI:SA:place_ROC,,,0,
AMI:SP:GROCHN6,,Simone Veil quai E,,2.286707,49.894009,,,0,AMI:SA:place_ROC,,,0,
AMI:SP:GUTEN1,,Résidence Grant,,2.274016,49.91741,,,0,AMI:SA:place_GUTE,,,0,
AMI:SP:GUTEN2,,Résidence Grant,,2.273682,49.917598,,,0,AMI:SA:place_GUTE,,,0,
AMI:SP:HAMEA1,,Le Hameau,,2.303213,49.834998,,,0,AMI:SA:place_HAME,,,0,
AMI:SP:HAMEA2,,Le Hameau,,2.30279,49.834706,,,0,AMI:SA:place_HAME,,,0,
AMI:SP:HIPPON1,,Hippodrome,,2.271762,49.897001,,,0,AMI:SA:place_HIPP,,,0,
AMI:SP:HIPPON2,,Hippodrome,,2.271401,49.897135,,,0,AMI:SA:place_HIPP,,,0,
AMI:SP:HNORD1,,Hôpital Nord,,2.290072,49.907289,,,0,AMI:SA:place_HNOR,,,0,
AMI:SP:HNORD2,,Hôpital Nord,,2.290738,49.907828,,,0,AMI:SA:place_HNOR,,,0,
AMI:SP:HPLSU5,,CHU A. Picardie quai B,,2.254829,49.874185,,,0,AMI:SA:place_HSU,,,0,
AMI:SP:HPLSUN4,,CHU A. Picardie quai A,,2.255119,49.874823,,,0,AMI:SA:place_HSU,,,0,
AMI:SP:HPLSUN5,,CHU A. Picardie quai B,,2.254798,49.874184,,,0,AMI:SA:place_HSU,,,0,
AMI:SP:HPLSUN6,,CHU A. Picardie quai C,,2.254359,49.87416,,,0,AMI:SA:place_HSU,,,0,
AMI:SP:HPSDEN4,,Laënnec quai A,,2.25661,49.871942,,,0,AMI:SA:place_HSE,,,0,
AMI:SP:HPSDEN5,,Laënnec quai B,,2.256666,49.872014,,,0,AMI:SA:place_HSE,,,0,
AMI:SP:HVDUMEN,,Hôtel de Ville,,2.295519,49.892935,,,0,AMI:SA:place_HVDU,,,0,
AMI:SP:HVDUSEN,,Dusevel,,2.298673,49.894319,,,0,AMI:SA:place_HVDS,,,0,
AMI:SP:IMEN1,,I.M.E.,,2.277637,49.865588,,,0,AMI:SA:place_IMES,,,0,
AMI:SP:IMEN2,,I.M.E.,,2.277956,49.865723,,,0,AMI:SA:place_IMES,,,0,
AMI:SP:IUTPRN1,,IUT,,2.26606,49.869991,,,0,AMI:SA:place_IUTS,,,0,
AMI:SP:IUTPRN2,,IUT,,2.265879,49.870017,,,0,AMI:SA:place_IUTS,,,0,
AMI:SP:JACOBIN,,Jacobins,,2.298438,49.89211,,,0,AMI:SA:place_JACO,,,0,
AMI:SP:JANVI1,,Janvier,,2.304783,49.880853,,,0,AMI:SA:place_JANV,,,0,
AMI:SP:JANVI2,,Janvier,,2.304546,49.882083,,,0,AMI:SA:place_JANV,,,0,
AMI:SP:JAUREN1,,Jean Jaurès,,2.286369,49.898373,,,0,AMI:SA:place_JAUR,,,0,
AMI:SP:JAUREN2,,Jean Jaurès,,2.286216,49.898534,,,0,AMI:SA:place_JAUR,,,0,
AMI:SP:JOFFR1,,Joffre,,2.302861,49.887802,,,0,AMI:SA:place_JOFF,,,0,
AMI:SP:JOFFR2,,Joffre,,2.303514,49.887982,,,0,AMI:SA:place_JOFF,,,0,
AMI:SP:JOINV1,,Joinville,,2.286917,49.877767,,,0,AMI:SA:place_JVIL,,,0,
AMI:SP:JOINV2,,Joinville,,2.287682,49.877786,,,0,AMI:SA:place_JVIL,,,0,
AMI:SP:KINTRA,,Kintrabell,,2.224582,49.899893,,,0,AMI:SA:place_KINT,,,0,
AMI:SP:LADRE2,,Saint-Ladre,,2.292298,49.920506,,,0,AMI:SA:place_LADR,,,0,
AMI:SP:LADREN1,,Saint-Ladre,,2.292368,49.920641,,,0,AMI:SA:place_LADR,,,0,
AMI:SP:LANGUN1,,Languedoc,,2.255636,49.916573,,,0,AMI:SA:place_LANG,,,0,
AMI:SP:LANGUN2,,Languedoc,,2.255789,49.916609,,,0,AMI:SA:place_LANG,,,0,
AMI:SP:LAPLA1,,La Place,,2.299729,49.969168,,,0,AMI:SA:place_LAPL,,,0,
AMI:SP:LAPLA2,,La Place,,2.298476,49.970084,,,0,AMI:SA:place_LAPL,,,0,
AMI:SP:LATAPN1,,Latapie,,2.344394,49.864049,,,0,AMI:SA:place_LATA,,,0,
AMI:SP:LATAPN2,,Latapie,,2.345325,49.864408,,,0,AMI:SA:place_LATA,,,0,
AMI:SP:LAURE1,,Laurendeau,,2.295953,49.886144,,,0,AMI:SA:place_LAUR,,,0,
AMI:SP:LAURE2,,Laurendeau,,2.296081,49.88595,,,0,AMI:SA:place_LAUR,,,0,
AMI:SP:LBLAN1,,Louis Blanc,,2.272729,49.901751,,,0,AMI:SA:place_LBLA,,,0,
AMI:SP:LBLAN2,,Louis Blanc,,2.273467,49.900665,,,0,AMI:SA:place_LBLA,,,0,
AMI:SP:LEOLAN1,,Nautilus,,2.31184,49.910672,,,0,AMI:SA:place_LEOL,,,0,
AMI:SP:LEOLAN2,,Nautilus,,2.312132,49.910636,,,0,AMI:SA:place_LEOL,,,0,
AMI:SP:LIBERN1,,Libération quai A,,2.279015,49.886904,,,0,AMI:SA:place_LIB,,,0,
AMI:SP:LIBERN3,,Libération quai C,,2.279141,49.886267,,,0,AMI:SA:place_LIB,,,0,
AMI:SP:LIBERN4,,Libération quai D,,2.277473,49.886373,,,0,AMI:SA:place_LIB,,,0,
AMI:SP:LIBERN5,,Libération quai E,,2.278431,49.887056,,,0,AMI:SA:place_LIB,,,0,
AMI:SP:LONGVIL,,Longueville,,2.294479,49.888569,,,0,AMI:SA:place_LONG,,,0,
AMI:SP:LUBARB1,,Lucien Barbier,,2.346817,49.898724,,,0,AMI:SA:place_LUBA,,,0,
AMI:SP:LUBARB2,,Lucien Barbier,,2.347665,49.898706,,,0,AMI:SA:place_LUBA,,,0,
AMI:SP:LUFOUN1,,Lucien Fournier,,2.280993,49.894357,,,0,AMI:SA:place_LUFO,,,0,
AMI:SP:LUFOUN2,,Lucien Fournier,,2.281508,49.894555,,,0,AMI:SA:place_LUFO,,,0,
AMI:SP:MACUL6,,Maison de la Culture quai B,,2.292488,49.894407,,,0,AMI:SA:place_MAC,,,0,
AMI:SP:MACUL8,,Maison de la Culture quai D,,2.293258,49.894503,,,0,AMI:SA:place_MAC,,,0,
AMI:SP:MACULN5,,Maison de la Culture quai A,,2.292252,49.894577,,,0,AMI:SA:place_MAC,,,0,
AMI:SP:MACULN6,,Maison de la Culture quai B,,2.292488,49.894407,,,0,AMI:SA:place_MAC,,,0,
AMI:SP:MACULN7,,Maison de la Culture quai C,,2.292864,49.893581,,,0,AMI:SA:place_MAC,,,0,
AMI:SP:MANGE1,,Michel Ange,,2.300626,49.92199,,,0,AMI:SA:place_MANG,,,0,
AMI:SP:MANGE2,,Michel Ange,,2.300652,49.921921,,,0,AMI:SA:place_MANG,,,0,
AMI:SP:MAPADN1,,Espagne,,2.284937,49.871455,,,0,AMI:SA:place_MAPA,,,0,
AMI:SP:MAPADN2,,Espagne,,2.284923,49.871473,,,0,AMI:SA:place_MAPA,,,0,
AMI:SP:MARRE1,,Maison d'Arrêt,,2.322894,49.908142,,,0,AMI:SA:place_MARE,,,0,
AMI:SP:MARRE2,,Maison d'Arrêt,,2.323922,49.908348,,,0,AMI:SA:place_MARE,,,0,
AMI:SP:MARRO1,,Les Marronniers,,2.330442,49.910162,,,0,AMI:SA:place_MARR,,,0,
AMI:SP:MARRO2,,Les Marronniers,,2.32933,49.909929,,,0,AMI:SA:place_MARR,,,0,
AMI:SP:MATIFN1,,Matifas,,2.332127,49.898916,,,0,AMI:SA:place_MATI,,,0,
AMI:SP:MATIFN2,,Matifas,,2.332167,49.898769,,,0,AMI:SA:place_MATI,,,0,
AMI:SP:MEGAC1,,Mégacité,,2.263774,49.896706,,,0,AMI:SA:place_MEGA,,,0,
AMI:SP:MEGAC2,,Mégacité,,2.263988,49.897055,,,0,AMI:SA:place_MEGA,,,0,
AMI:SP:MERCEN1,,Mercey,,2.330335,49.881243,,,0,AMI:SA:place_MERC,,,0,
