object_type,object_id,object_system,object_code
trip,AMI:7286229-26E07-ETESAM-Samedi-000,source,7286229-26E07-ETESAM-Samedi-000
trip,AMI:7286230-26E07-ETESAM-Samedi-000,source,7286230-26E07-ETESAM-Samedi-000
trip,AMI:7286231-26E07-ETESAM-Samedi-000,source,7286231-26E07-ETESAM-Samedi-000
trip,AMI:7286232-26E07-ETESAM-Samedi-000,source,7286232-26E07-ETESAM-Samedi-000
trip,AMI:7286233-26E07-ETESAM-Samedi-000,source,7286233-26E07-ETESAM-Samedi-000
trip,AMI:7286318-26E07-ETESAM-Samedi-000,source,7286318-26E07-ETESAM-Samedi-000
trip,AMI:7286319-26E07-ETESAM-Samedi-000,source,7286319-26E07-ETESAM-Samedi-000
trip,AMI:7286320-26E07-ETESAM-Samedi-000,source,7286320-26E07-ETESAM-Samedi-000
trip,AMI:7286321-26E07-ETESAM-Samedi-000,source,7286321-26E07-ETESAM-Samedi-000
trip,AMI:7286322-26E07-ETESAM-Samedi-000,source,7286322-26E07-ETESAM-Samedi-000
trip,AMI:7286323-26E07-ETESAM-Samedi-000,source,7286323-26E07-ETESAM-Samedi-000
trip,AMI:7286331-26E07-ETESAM-Samedi-000,source,7286331-26E07-ETESAM-Samedi-000
trip,AMI:7286332-26E07-ETESAM-Samedi-000,source,7286332-26E07-ETESAM-Samedi-000
trip,AMI:7286333-26E07-ETESAM-Samedi-000,source,7286333-26E07-ETESAM-Samedi-000
trip,AMI:7286334-26E07-ETESAM-Samedi-000,source,7286334-26E07-ETESAM-Samedi-000
trip,AMI:7286335-26E07-ETESAM-Samedi-000,source,7286335-26E07-ETESAM-Samedi-000
trip,AMI:7286336-26E07-ETESAM-Samedi-000,source,7286336-26E07-ETESAM-Samedi-000
trip,AMI:7286392-26E07-ETESAM-Samedi-000,source,7286392-26E07-ETESAM-Samedi-000
trip,AMI:7286393-26E07-ETESAM-Samedi-000,source,7286393-26E07-ETESAM-Samedi-000
trip,AMI:7286394-26E07-ETESAM-Samedi-000,source,7286394-26E07-ETESAM-Samedi-000
trip,AMI:7286395-26E07-ETESAM-Samedi-000,source,7286395-26E07-ETESAM-Samedi-000
trip,AMI:7286396-26E07-ETESAM-Samedi-000,source,7286396-26E07-ETESAM-Samedi-000
trip,AMI:7286397-26E07-ETESAM-Samedi-000,source,7286397-26E07-ETESAM-Samedi-000
trip,AMI:7286398-26E07-ETESAM-Samedi-000,source,7286398-26E07-ETESAM-Samedi-000
trip,AMI:7286399-26E07-ETESAM-Samedi-000,source,7286399-26E07-ETESAM-Samedi-000
trip,AMI:7286400-26E07-ETESAM-Samedi-000,source,7286400-26E07-ETESAM-Samedi-000
trip,AMI:7286401-26E07-ETESAM-Samedi-000,source,7286401-26E07-ETESAM-Samedi-000
trip,AMI:7286402-26E07-ETESAM-Samedi-000,source,7286402-26E07-ETESAM-Samedi-000
trip,AMI:7286403-26E07-ETESAM-Samedi-000,source,7286403-26E07-ETESAM-Samedi-000
trip,AMI:7286404-26E07-ETESAM-Samedi-000,source,7286404-26E07-ETESAM-Samedi-000
trip,AMI:7286405-26E07-ETESAM-Samedi-000,source,7286405-26E07-ETESAM-Samedi-000
trip,AMI:7286406-26E07-ETESAM-Samedi-000,source,7286406-26E07-ETESAM-Samedi-000
trip,AMI:7286407-26E07-ETESAM-Samedi-000,source,7286407-26E07-ETESAM-Samedi-000
trip,AMI:7286408-26E07-ETESAM-Samedi-000,source,7286408-26E07-ETESAM-Samedi-000
trip,AMI:7286409-26E07-ETESAM-Samedi-000,source,7286409-26E07-ETESAM-Samedi-000
trip,AMI:7286410-26E07-ETESAM-Samedi-000,source,7286410-26E07-ETESAM-Samedi-000
trip,AMI:7286411-26E07-ETESAM-Samedi-000,source,7286411-26E07-ETESAM-Samedi-000
trip,AMI:7286412-26E07-ETESAM-Samedi-000,source,7286412-26E07-ETESAM-Samedi-000
trip,AMI:7286413-26E07-ETESAM-Samedi-000,source,7286413-26E07-ETESAM-Samedi-000
trip,AMI:7286414-26E07-ETESAM-Samedi-000,source,7286414-26E07-ETESAM-Samedi-000
trip,AMI:7286415-26E07-ETESAM-Samedi-000,source,7286415-26E07-ETESAM-Samedi-000
trip,AMI:7286416-26E07-ETESAM-Samedi-000,source,7286416-26E07-ETESAM-Samedi-000
trip,AMI:7286417-26E07-ETESAM-Samedi-000,source,7286417-26E07-ETESAM-Samedi-000
trip,AMI:7286492-26E07-ETESAM-Samedi-000,source,7286492-26E07-ETESAM-Samedi-000
trip,AMI:7286493-26E07-ETESAM-Samedi-000,source,7286493-26E07-ETESAM-Samedi-000
trip,AMI:7286494-26E07-ETESAM-Samedi-000,source,7286494-26E07-ETESAM-Samedi-000
trip,AMI:7286495-26E07-ETESAM-Samedi-000,source,7286495-26E07-ETESAM-Samedi-000
trip,AMI:7286496-26E07-ETESAM-Samedi-000,source,7286496-26E07-ETESAM-Samedi-000
trip,AMI:7286497-26E07-ETESAM-Samedi-000,source,7286497-26E07-ETESAM-Samedi-000
trip,AMI:7286498-26E07-ETESAM-Samedi-000,source,7286498-26E07-ETESAM-Samedi-000
trip,AMI:7286499-26E07-ETESAM-Samedi-000,source,7286499-26E07-ETESAM-Samedi-000
trip,AMI:7286500-26E07-ETESAM-Samedi-000,source,7286500-26E07-ETESAM-Samedi-000
trip,AMI:7286501-26E07-ETESAM-Samedi-000,source,7286501-26E07-ETESAM-Samedi-000
trip,AMI:7286502-26E07-ETESAM-Samedi-000,source,7286502-26E07-ETESAM-Samedi-000
trip,AMI:7286503-26E07-ETESAM-Samedi-000,source,7286503-26E07-ETESAM-Samedi-000
trip,AMI:7286504-26E07-ETESAM-Samedi-000,source,7286504-26E07-ETESAM-Samedi-000
trip,AMI:7286505-26E07-ETESAM-Samedi-000,source,7286505-26E07-ETESAM-Samedi-000
trip,AMI:7286506-26E07-ETESAM-Samedi-000,source,7286506-26E07-ETESAM-Samedi-000
trip,AMI:7286507-26E07-ETESAM-Samedi-000,source,7286507-26E07-ETESAM-Samedi-000
trip,AMI:7286508-26E07-ETESAM-Samedi-000,source,7286508-26E07-ETESAM-Samedi-000
trip,AMI:7286509-26E07-ETESAM-Samedi-000,source,7286509-26E07-ETESAM-Samedi-000
trip,AMI:7286510-26E07-ETESAM-Samedi-000,source,7286510-26E07-ETESAM-Samedi-000
trip,AMI:7286511-26E07-ETESAM-Samedi-000,source,7286511-26E07-ETESAM-Samedi-000
trip,AMI:7286512-26E07-ETESAM-Samedi-000,source,7286512-26E07-ETESAM-Samedi-000
trip,AMI:7286513-26E07-ETESAM-Samedi-000,source,7286513-26E07-ETESAM-Samedi-000
trip,AMI:7286514-26E07-ETESAM-Samedi-000,source,7286514-26E07-ETESAM-Samedi-000
trip,AMI:7286515-26E07-ETESAM-Samedi-000,source,7286515-26E07-ETESAM-Samedi-000
trip,AMI:7286516-26E07-ETESAM-Samedi-000,source,7286516-26E07-ETESAM-Samedi-000
trip,AMI:7286517-26E07-ETESAM-Samedi-000,source,7286517-26E07-ETESAM-Samedi-000
trip,AMI:7286518-26E07-ETESAM-Samedi-000,source,7286518-26E07-ETESAM-Samedi-000
trip,AMI:7286519-26E07-ETESAM-Samedi-000,source,7286519-26E07-ETESAM-Samedi-000
trip,AMI:7286520-26E07-ETESAM-Samedi-000,source,7286520-26E07-ETESAM-Samedi-000
trip,AMI:7286521-26E07-ETESAM-Samedi-000,source,7286521-26E07-ETESAM-Samedi-000
trip,AMI:7286825-26E07-ETESAM-Samedi-000,source,7286825-26E07-ETESAM-Samedi-000
trip,AMI:7286826-26E07-ETESAM-Samedi-000,source,7286826-26E07-ETESAM-Samedi-000
trip,AMI:7286827-26E07-ETESAM-Samedi-000,source,7286827-26E07-ETESAM-Samedi-000
trip,AMI:7286828-26E07-ETESAM-Samedi-000,source,7286828-26E07-ETESAM-Samedi-000
trip,AMI:7286829-26E07-ETESAM-Samedi-000,source,7286829-26E07-ETESAM-Samedi-000
trip,AMI:7286830-26E07-ETESAM-Samedi-000,source,7286830-26E07-ETESAM-Samedi-000
trip,AMI:7286831-26E07-ETESAM-Samedi-000,source,7286831-26E07-ETESAM-Samedi-000
trip,AMI:7286832-26E07-ETESAM-Samedi-000,source,7286832-26E07-ETESAM-Samedi-000
trip,AMI:7286833-26E07-ETESAM-Samedi-000,source,7286833-26E07-ETESAM-Samedi-000
trip,AMI:7286834-26E07-ETESAM-Samedi-000,source,7286834-26E07-ETESAM-Samedi-000
trip,AMI:7286835-26E07-ETESAM-Samedi-000,source,7286835-26E07-ETESAM-Samedi-000
trip,AMI:7286836-26E07-ETESAM-Samedi-000,source,7286836-26E07-ETESAM-Samedi-000
trip,AMI:7286837-26E07-ETESAM-Samedi-000,source,7286837-26E07-ETESAM-Samedi-000
trip,AMI:7286838-26E07-ETESAM-Samedi-000,source,7286838-26E07-ETESAM-Samedi-000
trip,AMI:7286839-26E07-ETESAM-Samedi-000,source,7286839-26E07-ETESAM-Samedi-000
trip,AMI:7286840-26E07-ETESAM-Samedi-000,source,7286840-26E07-ETESAM-Samedi-000
trip,AMI:7286841-26E07-ETESAM-Samedi-000,source,7286841-26E07-ETESAM-Samedi-000
trip,AMI:7286842-26E07-ETESAM-Samedi-000,source,7286842-26E07-ETESAM-Samedi-000
trip,AMI:7286843-26E07-ETESAM-Samedi-000,source,7286843-26E07-ETESAM-Samedi-000
trip,AMI:7286844-26E07-ETESAM-Samedi-000,source,7286844-26E07-ETESAM-Samedi-000
trip,AMI:7286887-26E07-ETESAM-Samedi-000,source,7286887-26E07-ETESAM-Samedi-000
trip,AMI:7286888-26E07-ETESAM-Samedi-000,source,7286888-26E07-ETESAM-Samedi-000
trip,AMI:7286889-26E07-ETESAM-Samedi-000,source,7286889-26E07-ETESAM-Samedi-000
trip,AMI:7286890-26E07-ETESAM-Samedi-000,source,7286890-26E07-ETESAM-Samedi-000
trip,AMI:7286891-26E07-ETESAM-Samedi-000,source,7286891-26E07-ETESAM-Samedi-000
trip,AMI:7286892-26E07-ETESAM-Samedi-000,source,7286892-26E07-ETESAM-Samedi-000
trip,AMI:7286893-26E07-ETESAM-Samedi-000,source,7286893-26E07-ETESAM-Samedi-000
trip,AMI:7286894-26E07-ETESAM-Samedi-000,source,7286894-26E07-ETESAM-Samedi-000
trip,AMI:7286895-26E07-ETESAM-Samedi-000,source,7286895-26E07-ETESAM-Samedi-000
trip,AMI:7286896-26E07-ETESAM-Samedi-000,source,7286896-26E07-ETESAM-Samedi-000
trip,AMI:7286897-26E07-ETESAM-Samedi-000,source,7286897-26E07-ETESAM-Samedi-000
trip,AMI:7282149-26E07-ETESAM-Samedi-000,source,7282149-26E07-ETESAM-Samedi-000
trip,AMI:7286899-26E07-ETESAM-Samedi-000,source,7286899-26E07-ETESAM-Samedi-000
trip,AMI:7286900-26E07-ETESAM-Samedi-000,source,7286900-26E07-ETESAM-Samedi-000
trip,AMI:7286901-26E07-ETESAM-Samedi-000,source,7286901-26E07-ETESAM-Samedi-000
trip,AMI:7286902-26E07-ETESAM-Samedi-000,source,7286902-26E07-ETESAM-Samedi-000
trip,AMI:7286992-26E07-ETESAM-Samedi-000,source,7286992-26E07-ETESAM-Samedi-000
trip,AMI:7286993-26E07-ETESAM-Samedi-000,source,7286993-26E07-ETESAM-Samedi-000
trip,AMI:7286994-26E07-ETESAM-Samedi-000,source,7286994-26E07-ETESAM-Samedi-000
trip,AMI:7286995-26E07-ETESAM-Samedi-000,source,7286995-26E07-ETESAM-Samedi-000
trip,AMI:7286996-26E07-ETESAM-Samedi-000,source,7286996-26E07-ETESAM-Samedi-000
trip,AMI:7286997-26E07-ETESAM-Samedi-000,source,7286997-26E07-ETESAM-Samedi-000
trip,AMI:7286998-26E07-ETESAM-Samedi-000,source,7286998-26E07-ETESAM-Samedi-000
trip,AMI:7286999-26E07-ETESAM-Samedi-000,source,7286999-26E07-ETESAM-Samedi-000
trip,AMI:7287000-26E07-ETESAM-Samedi-000,source,7287000-26E07-ETESAM-Samedi-000
trip,AMI:7287001-26E07-ETESAM-Samedi-000,source,7287001-26E07-ETESAM-Samedi-000
trip,AMI:7287002-26E07-ETESAM-Samedi-000,source,7287002-26E07-ETESAM-Samedi-000
trip,AMI:7287003-26E07-ETESAM-Samedi-000,source,7287003-26E07-ETESAM-Samedi-000
trip,AMI:7287004-26E07-ETESAM-Samedi-000,source,7287004-26E07-ETESAM-Samedi-000
trip,AMI:7287005-26E07-ETESAM-Samedi-000,source,7287005-26E07-ETESAM-Samedi-000
trip,AMI:7287006-26E07-ETESAM-Samedi-000,source,7287006-26E07-ETESAM-Samedi-000
trip,AMI:7287007-26E07-ETESAM-Samedi-000,source,7287007-26E07-ETESAM-Samedi-000
trip,AMI:7287008-26E07-ETESAM-Samedi-000,source,7287008-26E07-ETESAM-Samedi-000
trip,AMI:7287009-26E07-ETESAM-Samedi-000,source,7287009-26E07-ETESAM-Samedi-000
trip,AMI:7287010-26E07-ETESAM-Samedi-000,source,7287010-26E07-ETESAM-Samedi-000
trip,AMI:7287011-26E07-ETESAM-Samedi-000,source,7287011-26E07-ETESAM-Samedi-000
trip,AMI:7287012-26E07-ETESAM-Samedi-000,source,7287012-26E07-ETESAM-Samedi-000
trip,AMI:7287013-26E07-ETESAM-Samedi-000,source,7287013-26E07-ETESAM-Samedi-000
trip,AMI:7287014-26E07-ETESAM-Samedi-000,source,7287014-26E07-ETESAM-Samedi-000
trip,AMI:7287015-26E07-ETESAM-Samedi-000,source,7287015-26E07-ETESAM-Samedi-000
trip,AMI:7287016-26E07-ETESAM-Samedi-000,source,7287016-26E07-ETESAM-Samedi-000
trip,AMI:7287087-26E07-ETESAM-Samedi-000,source,7287087-26E07-ETESAM-Samedi-000
trip,AMI:7287088-26E07-ETESAM-Samedi-000,source,7287088-26E07-ETESAM-Samedi-000
trip,AMI:7287089-26E07-ETESAM-Samedi-000,source,7287089-26E07-ETESAM-Samedi-000
trip,AMI:7287090-26E07-ETESAM-Samedi-000,source,7287090-26E07-ETESAM-Samedi-000
trip,AMI:7287091-26E07-ETESAM-Samedi-000,source,7287091-26E07-ETESAM-Samedi-000
trip,AMI:7287092-26E07-ETESAM-Samedi-000,source,7287092-26E07-ETESAM-Samedi-000
trip,AMI:7287093-26E07-ETESAM-Samedi-000,source,7287093-26E07-ETESAM-Samedi-000
trip,AMI:7287094-26E07-ETESAM-Samedi-000,source,7287094-26E07-ETESAM-Samedi-000
trip,AMI:7287095-26E07-ETESAM-Samedi-000,source,7287095-26E07-ETESAM-Samedi-000
trip,AMI:7287096-26E07-ETESAM-Samedi-000,source,7287096-26E07-ETESAM-Samedi-000
trip,AMI:7287097-26E07-ETESAM-Samedi-000,source,7287097-26E07-ETESAM-Samedi-000
trip,AMI:7287098-26E07-ETESAM-Samedi-000,source,7287098-26E07-ETESAM-Samedi-000
trip,AMI:7287099-26E07-ETESAM-Samedi-000,source,7287099-26E07-ETESAM-Samedi-000
trip,AMI:7287100-26E07-ETESAM-Samedi-000,source,7287100-26E07-ETESAM-Samedi-000
trip,AMI:7287101-26E07-ETESAM-Samedi-000,source,7287101-26E07-ETESAM-Samedi-000
trip,AMI:7287102-26E07-ETESAM-Samedi-000,source,7287102-26E07-ETESAM-Samedi-000
trip,AMI:7287103-26E07-ETESAM-Samedi-000,source,7287103-26E07-ETESAM-Samedi-000
trip,AMI:7287104-26E07-ETESAM-Samedi-000,source,7287104-26E07-ETESAM-Samedi-000
trip,AMI:7287174-26E07-ETESAM-Samedi-000,source,7287174-26E07-ETESAM-Samedi-000
trip,AMI:7287175-26E07-ETESAM-Samedi-000,source,7287175-26E07-ETESAM-Samedi-000
trip,AMI:7287176-26E07-ETESAM-Samedi-000,source,7287176-26E07-ETESAM-Samedi-000
trip,AMI:7287177-26E07-ETESAM-Samedi-000,source,7287177-26E07-ETESAM-Samedi-000
trip,AMI:7287178-26E07-ETESAM-Samedi-000,source,7287178-26E07-ETESAM-Samedi-000
trip,AMI:7287179-26E07-ETESAM-Samedi-000,source,7287179-26E07-ETESAM-Samedi-000
trip,AMI:7287180-26E07-ETESAM-Samedi-000,source,7287180-26E07-ETESAM-Samedi-000
trip,AMI:7287181-26E07-ETESAM-Samedi-000,source,7287181-26E07-ETESAM-Samedi-000
trip,AMI:7287182-26E07-ETESAM-Samedi-000,source,7287182-26E07-ETESAM-Samedi-000
trip,AMI:7287183-26E07-ETESAM-Samedi-000,source,7287183-26E07-ETESAM-Samedi-000
trip,AMI:7287184-26E07-ETESAM-Samedi-000,source,7287184-26E07-ETESAM-Samedi-000
trip,AMI:7287185-26E07-ETESAM-Samedi-000,source,7287185-26E07-ETESAM-Samedi-000
trip,AMI:7287186-26E07-ETESAM-Samedi-000,source,7287186-26E07-ETESAM-Samedi-000
trip,AMI:7287187-26E07-ETESAM-Samedi-000,source,7287187-26E07-ETESAM-Samedi-000
trip,AMI:7287188-26E07-ETESAM-Samedi-000,source,7287188-26E07-ETESAM-Samedi-000
trip,AMI:7287189-26E07-ETESAM-Samedi-000,source,7287189-26E07-ETESAM-Samedi-000
trip,AMI:7287190-26E07-ETESAM-Samedi-000,source,7287190-26E07-ETESAM-Samedi-000
trip,AMI:7287191-26E07-ETESAM-Samedi-000,source,7287191-26E07-ETESAM-Samedi-000
trip,AMI:7287192-26E07-ETESAM-Samedi-000,source,7287192-26E07-ETESAM-Samedi-000
trip,AMI:7287193-26E07-ETESAM-Samedi-000,source,7287193-26E07-ETESAM-Samedi-000
trip,AMI:7289891-26E07-ETESAM-Samedi-000,source,7289891-26E07-ETESAM-Samedi-000
trip,AMI:7289892-26E07-ETESAM-Samedi-000,source,7289892-26E07-ETESAM-Samedi-000
trip,AMI:7289893-26E07-ETESAM-Samedi-000,source,7289893-26E07-ETESAM-Samedi-000
trip,AMI:7289894-26E07-ETESAM-Samedi-000,source,7289894-26E07-ETESAM-Samedi-000
trip,AMI:7289902-26E07-ETESAM-Samedi-000,source,7289902-26E07-ETESAM-Samedi-000
trip,AMI:7289903-26E07-ETESAM-Samedi-000,source,7289903-26E07-ETESAM-Samedi-000
trip,AMI:7289904-26E07-ETESAM-Samedi-000,source,7289904-26E07-ETESAM-Samedi-000
trip,AMI:7286898-26E07-ETESAM-Samedi-000,source,7286898-26E07-ETESAM-Samedi-000
trip,AMI:7289905-26E07-ETESAM-Samedi-000,source,7289905-26E07-ETESAM-Samedi-000
trip,AMI:7282151-26E07-ETESAM-Samedi-000,source,7282151-26E07-ETESAM-Samedi-000
trip,AMI:7282152-26E07-ETESAM-Samedi-000,source,7282152-26E07-ETESAM-Samedi-000
trip,AMI:7282153-26E07-ETESAM-Samedi-000,source,7282153-26E07-ETESAM-Samedi-000
trip,AMI:7282154-26E07-ETESAM-Samedi-000,source,7282154-26E07-ETESAM-Samedi-000
trip,AMI:7282155-26E07-ETESAM-Samedi-000,source,7282155-26E07-ETESAM-Samedi-000
trip,AMI:7282156-26E07-ETESAM-Samedi-000,source,7282156-26E07-ETESAM-Samedi-000
trip,AMI:7282157-26E07-ETESAM-Samedi-000,source,7282157-26E07-ETESAM-Samedi-000
trip,AMI:7282158-26E07-ETESAM-Samedi-000,source,7282158-26E07-ETESAM-Samedi-000
trip,AMI:7282159-26E07-ETESAM-Samedi-000,source,7282159-26E07-ETESAM-Samedi-000
trip,AMI:7282160-26E07-ETESAM-Samedi-000,source,7282160-26E07-ETESAM-Samedi-000
trip,AMI:7282161-26E07-ETESAM-Samedi-000,source,7282161-26E07-ETESAM-Samedi-000
trip,AMI:7282162-26E07-ETESAM-Samedi-000,source,7282162-26E07-ETESAM-Samedi-000
trip,AMI:7282163-26E07-ETESAM-Samedi-000,source,7282163-26E07-ETESAM-Samedi-000
trip,AMI:7282164-26E07-ETESAM-Samedi-000,source,7282164-26E07-ETESAM-Samedi-000
trip,AMI:7282165-26E07-ETESAM-Samedi-000,source,7282165-26E07-ETESAM-Samedi-000
trip,AMI:7282166-26E07-ETESAM-Samedi-000,source,7282166-26E07-ETESAM-Samedi-000
trip,AMI:7282167-26E07-ETESAM-Samedi-000,source,7282167-26E07-ETESAM-Samedi-000
trip,AMI:7282168-26E07-ETESAM-Samedi-000,source,7282168-26E07-ETESAM-Samedi-000
trip,AMI:7282169-26E07-ETESAM-Samedi-000,source,7282169-26E07-ETESAM-Samedi-000
trip,AMI:7282170-26E07-ETESAM-Samedi-000,source,7282170-26E07-ETESAM-Samedi-000
trip,AMI:7282171-26E07-ETESAM-Samedi-000,source,7282171-26E07-ETESAM-Samedi-000
trip,AMI:7282172-26E07-ETESAM-Samedi-000,source,7282172-26E07-ETESAM-Samedi-000
trip,AMI:7282173-26E07-ETESAM-Samedi-000,source,7282173-26E07-ETESAM-Samedi-000
trip,AMI:7282174-26E07-ETESAM-Samedi-000,source,7282174-26E07-ETESAM-Samedi-000
trip,AMI:7282175-26E07-ETESAM-Samedi-000,source,7282175-26E07-ETESAM-Samedi-000
trip,AMI:7282176-26E07-ETESAM-Samedi-000,source,7282176-26E07-ETESAM-Samedi-000
trip,AMI:7282177-26E07-ETESAM-Samedi-000,source,7282177-26E07-ETESAM-Samedi-000
trip,AMI:7282178-26E07-ETESAM-Samedi-000,source,7282178-26E07-ETESAM-Samedi-000
trip,AMI:7282179-26E07-ETESAM-Samedi-000,source,7282179-26E07-ETESAM-Samedi-000
trip,AMI:7282180-26E07-ETESAM-Samedi-000,source,7282180-26E07-ETESAM-Samedi-000
trip,AMI:7282181-26E07-ETESAM-Samedi-000,source,7282181-26E07-ETESAM-Samedi-000
trip,AMI:7282182-26E07-ETESAM-Samedi-000,source,7282182-26E07-ETESAM-Samedi-000
trip,AMI:7282183-26E07-ETESAM-Samedi-000,source,7282183-26E07-ETESAM-Samedi-000
trip,AMI:7282184-26E07-ETESAM-Samedi-000,source,7282184-26E07-ETESAM-Samedi-000
trip,AMI:7282185-26E07-ETESAM-Samedi-000,source,7282185-26E07-ETESAM-Samedi-000
trip,AMI:7282186-26E07-ETESAM-Samedi-000,source,7282186-26E07-ETESAM-Samedi-000
trip,AMI:7282187-26E07-ETESAM-Samedi-000,source,7282187-26E07-ETESAM-Samedi-000
trip,AMI:7282188-26E07-ETESAM-Samedi-000,source,7282188-26E07-ETESAM-Samedi-000
trip,AMI:7282189-26E07-ETESAM-Samedi-000,source,7282189-26E07-ETESAM-Samedi-000
trip,AMI:7282190-26E07-ETESAM-Samedi-000,source,7282190-26E07-ETESAM-Samedi-000
trip,AMI:7282191-26E07-ETESAM-Samedi-000,source,7282191-26E07-ETESAM-Samedi-000
trip,AMI:7282192-26E07-ETESAM-Samedi-000,source,7282192-26E07-ETESAM-Samedi-000
trip,AMI:7282193-26E07-ETESAM-Samedi-000,source,7282193-26E07-ETESAM-Samedi-000
trip,AMI:7282194-26E07-ETESAM-Samedi-000,source,7282194-26E07-ETESAM-Samedi-000
trip,AMI:7282195-26E07-ETESAM-Samedi-000,source,7282195-26E07-ETESAM-Samedi-000
trip,AMI:7282196-26E07-ETESAM-Samedi-000,source,7282196-26E07-ETESAM-Samedi-000
trip,AMI:7282197-26E07-ETESAM-Samedi-000,source,7282197-26E07-ETESAM-Samedi-000
trip,AMI:7282198-26E07-ETESAM-Samedi-000,source,7282198-26E07-ETESAM-Samedi-000
trip,AMI:7282199-26E07-ETESAM-Samedi-000,source,7282199-26E07-ETESAM-Samedi-000
trip,AMI:7282200-26E07-ETESAM-Samedi-000,source,7282200-26E07-ETESAM-Samedi-000
trip,AMI:7282201-26E07-ETESAM-Samedi-000,source,7282201-26E07-ETESAM-Samedi-000
trip,AMI:7282202-26E07-ETESAM-Samedi-000,source,7282202-26E07-ETESAM-Samedi-000
trip,AMI:7282203-26E07-ETESAM-Samedi-000,source,7282203-26E07-ETESAM-Samedi-000
trip,AMI:7282204-26E07-ETESAM-Samedi-000,source,7282204-26E07-ETESAM-Samedi-000
trip,AMI:7282205-26E07-ETESAM-Samedi-000,source,7282205-26E07-ETESAM-Samedi-000
trip,AMI:7282206-26E07-ETESAM-Samedi-000,source,7282206-26E07-ETESAM-Samedi-000
trip,AMI:7282207-26E07-ETESAM-Samedi-000,source,7282207-26E07-ETESAM-Samedi-000
trip,AMI:7282208-26E07-ETESAM-Samedi-000,source,7282208-26E07-ETESAM-Samedi-000
trip,AMI:7282209-26E07-ETESAM-Samedi-000,source,7282209-26E07-ETESAM-Samedi-000
trip,AMI:7282210-26E07-ETESAM-Samedi-000,source,7282210-26E07-ETESAM-Samedi-000
trip,AMI:7282211-26E07-ETESAM-Samedi-000,source,7282211-26E07-ETESAM-Samedi-000
trip,AMI:7282212-26E07-ETESAM-Samedi-000,source,7282212-26E07-ETESAM-Samedi-000
trip,AMI:7282213-26E07-ETESAM-Samedi-000,source,7282213-26E07-ETESAM-Samedi-000
trip,AMI:7282214-26E07-ETESAM-Samedi-000,source,7282214-26E07-ETESAM-Samedi-000
trip,AMI:7282215-26E07-ETESAM-Samedi-000,source,7282215-26E07-ETESAM-Samedi-000
trip,AMI:7282216-26E07-ETESAM-Samedi-000,source,7282216-26E07-ETESAM-Samedi-000
trip,AMI:7282495-26E07-ETESAM-Samedi-000,source,7282495-26E07-ETESAM-Samedi-000
trip,AMI:7282496-26E07-ETESAM-Samedi-000,source,7282496-26E07-ETESAM-Samedi-000
trip,AMI:7282497-26E07-ETESAM-Samedi-000,source,7282497-26E07-ETESAM-Samedi-000
trip,AMI:7282498-26E07-ETESAM-Samedi-000,source,7282498-26E07-ETESAM-Samedi-000
trip,AMI:7282499-26E07-ETESAM-Samedi-000,source,7282499-26E07-ETESAM-Samedi-000
trip,AMI:7282500-26E07-ETESAM-Samedi-000,source,7282500-26E07-ETESAM-Samedi-000
trip,AMI:7282501-26E07-ETESAM-Samedi-000,source,7282501-26E07-ETESAM-Samedi-000
trip,AMI:7282502-26E07-ETESAM-Samedi-000,source,7282502-26E07-ETESAM-Samedi-000
trip,AMI:7282503-26E07-ETESAM-Samedi-000,source,7282503-26E07-ETESAM-Samedi-000
trip,AMI:7282504-26E07-ETESAM-Samedi-000,source,7282504-26E07-ETESAM-Samedi-000
trip,AMI:7282505-26E07-ETESAM-Samedi-000,source,7282505-26E07-ETESAM-Samedi-000
trip,AMI:7286106-26E07-ETESAM-Samedi-000,source,7286106-26E07-ETESAM-Samedi-000
trip,AMI:7282507-26E07-ETESAM-Samedi-000,source,7282507-26E07-ETESAM-Samedi-000
trip,AMI:7282508-26E07-ETESAM-Samedi-000,source,7282508-26E07-ETESAM-Samedi-000
trip,AMI:7282509-26E07-ETESAM-Samedi-000,source,7282509-26E07-ETESAM-Samedi-000
trip,AMI:7282510-26E07-ETESAM-Samedi-000,source,7282510-26E07-ETESAM-Samedi-000
trip,AMI:7282511-26E07-ETESAM-Samedi-000,source,7282511-26E07-ETESAM-Samedi-000
trip,AMI:7282512-26E07-ETESAM-Samedi-000,source,7282512-26E07-ETESAM-Samedi-000
trip,AMI:7282513-26E07-ETESAM-Samedi-000,source,7282513-26E07-ETESAM-Samedi-000
trip,AMI:7282514-26E07-ETESAM-Samedi-000,source,7282514-26E07-ETESAM-Samedi-000
trip,AMI:7282515-26E07-ETESAM-Samedi-000,source,7282515-26E07-ETESAM-Samedi-000
trip,AMI:7282516-26E07-ETESAM-Samedi-000,source,7282516-26E07-ETESAM-Samedi-000
trip,AMI:7282517-26E07-ETESAM-Samedi-000,source,7282517-26E07-ETESAM-Samedi-000
trip,AMI:7282518-26E07-ETESAM-Samedi-000,source,7282518-26E07-ETESAM-Samedi-000
trip,AMI:7282519-26E07-ETESAM-Samedi-000,source,7282519-26E07-ETESAM-Samedi-000
trip,AMI:7282520-26E07-ETESAM-Samedi-000,source,7282520-26E07-ETESAM-Samedi-000
trip,AMI:7282521-26E07-ETESAM-Samedi-000,source,7282521-26E07-ETESAM-Samedi-000
