trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,cars_allowed
15-6-2-5-131000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-1-5-132000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-3-5-134000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-2-5-135000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-1-5-141000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-3-5-142000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-2-5-144000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-1-5-145000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-3-5-151000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-2-5-152000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-1-5-154000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-3-5-155000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-2-5-161000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-1-5-162000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-3-5-164000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-2-5-165000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-1-5-171000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-3-5-172000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-2-5-174000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-1-5-175000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-3-5-181000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-2-5-182000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-1-5-184000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-3-5-185000,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-2-5-191000,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-3-5-194500,6,15_SAMEDI,GORLITZ,,0,,,,,
15-6-2-5-194500,6,15_SAMEDI,POLE ECHANGES NORD,,1,,,,,
15-6-3-B-055000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-4-B-061001,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-2-B-063001,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-065000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-4-B-070000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-2-B-072000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-1-B-073000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-6-B-075001,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-2-B-080000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-082000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-6-B-083000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-2-B-085000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-1-B-090000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-6-B-092000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-2-B-093000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-095000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-6-B-100000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-2-B-102000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-1-B-103000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-6-B-105000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-2-B-110000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-112000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-6-B-113000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-2-B-115000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-1-B-120000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-6-B-122000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-2-B-123000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-125000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-6-B-130000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-5-B-132000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-1-B-133000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-6-B-135000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-5-B-140000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-142000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-6-B-143000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-5-B-145000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-1-B-150000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-6-B-152000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-5-B-153000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-155000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-6-B-160000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-5-B-162000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-1-B-163000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-6-B-165000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-5-B-170000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-172000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-6-B-173000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-5-B-175000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-1-B-180000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-6-B-181500,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-5-B-183000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-185000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-6-B-185500,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-193000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-6-B-193000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-8-B-201000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-1-B-201000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
15-6-1-B-205000,6,15_SEMAINE,GORLITZ,,0,,,,,
15-6-8-B-205000,6,15_SEMAINE,POLE ECHANGES NORD,,1,,,,,
16-6-1-6-073501,6,16_DIMANCHE,GORLITZ,,0,,,,,
16-6-1-6-081000,6,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-6-2-6-090501,6,16_DIMANCHE,GORLITZ,,0,,,,,
16-6-2-6-094000,6,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-6-3-6-103501,6,16_DIMANCHE,GORLITZ,,0,,,,,
16-6-3-6-111000,6,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-6-4-6-120501,6,16_DIMANCHE,GORLITZ,,0,,,,,
16-6-4-6-124000,6,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-6-5-6-133501,6,16_DIMANCHE,GORLITZ,,0,,,,,
16-6-5-6-141000,6,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-6-6-6-150501,6,16_DIMANCHE,GORLITZ,,0,,,,,
16-6-6-6-154000,6,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-6-7-6-163501,6,16_DIMANCHE,GORLITZ,,0,,,,,
16-6-7-6-171000,6,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-6-8-6-180501,6,16_DIMANCHE,GORLITZ,,0,,,,,
16-6-8-6-184000,6,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-6-9-6-193501,6,16_DIMANCHE,GORLITZ,,0,,,,,
16-6-9-6-201000,6,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
15-7-2-6-073101,7,15_DIMANCHE,CHU A. PICARDIE,,1,,,,,
15-7-1-6-073501,7,15_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-7-2-6-084700,7,15_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-7-3-6-091101,7,15_DIMANCHE,CHU A. PICARDIE,,1,,,,,
15-7-3-6-101600,7,15_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-7-4-6-104001,7,15_DIMANCHE,CHU A. PICARDIE,,1,,,,,
15-7-4-6-114700,7,15_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-7-5-6-121001,7,15_DIMANCHE,CHU A. PICARDIE,,1,,,,,
15-7-5-6-131600,7,15_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-7-6-6-134001,7,15_DIMANCHE,CHU A. PICARDIE,,1,,,,,
15-7-6-6-144600,7,15_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-7-7-6-151001,7,15_DIMANCHE,CHU A. PICARDIE,,1,,,,,
15-7-7-6-161500,7,15_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-7-8-6-164001,7,15_DIMANCHE,CHU A. PICARDIE,,1,,,,,
15-7-8-6-174700,7,15_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-7-9-6-181001,7,15_DIMANCHE,CHU A. PICARDIE,,1,,,,,
15-7-10-6-193101,7,15_DIMANCHE,CHU A. PICARDIE,,1,,,,,
15-7-9-6-193300,7,15_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-7-2-5-074201,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-1-5-075201,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-5-5-081201,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-4-5-082201,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-3-5-084201,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-2-5-085200,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-11-5-091200,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-5-5-092200,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-4-5-094201,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-3-5-095200,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-2-5-101201,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-11-5-102000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-5-5-104201,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-4-5-105000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-3-5-111101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-2-5-112000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-6-5-114101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-5-5-115000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-7-5-121100,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-3-5-122000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-2-5-124101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-6-5-125000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-5-5-131101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-7-5-132000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-3-5-134101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-2-5-135000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-6-5-141101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-5-5-142000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-7-5-144101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-3-5-145000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-2-5-151101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-6-5-151900,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-5-5-154101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-7-5-154900,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-3-5-161001,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-2-5-161900,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-6-5-164001,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-5-5-164900,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-7-5-171001,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-3-5-171900,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-2-5-174001,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-6-5-174900,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-5-5-181101,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-7-5-182000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-3-5-184201,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-2-5-185000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-6-5-191301,7,15_SAMEDI,ZA BLANCHE TACHE,,0,,,,,
15-7-5-5-192000,7,15_SAMEDI,CHU A. PICARDIE,,1,,,,,
15-7-14-B-053501,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-1-B-054801,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-3-B-060501,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-4-B-061801,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-2-B-063201,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-5-B-064801,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-1-B-070201,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-3-B-071700,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-4-B-073001,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-2-B-074400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-5-B-080001,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-1-B-081400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-3-B-082901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-4-B-084400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-2-B-090001,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-5-B-091400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-1-B-092901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-3-B-094400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-4-B-095901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-2-B-101400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-5-B-102901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-1-B-104400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-3-B-105901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-4-B-111400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-2-B-112901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-5-B-114400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-1-B-115901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-3-B-121600,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-4-B-123001,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-2-B-124600,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-5-B-130001,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-1-B-131400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-3-B-132901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-4-B-134400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-2-B-135901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-5-B-141400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-1-B-142901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-3-B-144300,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-4-B-145901,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-2-B-151400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-5-B-152801,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-1-B-154400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-3-B-155501,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-4-B-161400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-2-B-162401,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-5-B-164300,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-1-B-165601,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-3-B-171400,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-4-B-172501,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-2-B-174600,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-5-B-175701,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-1-B-181600,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-3-B-183201,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-4-B-184600,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
15-7-8-B-190201,7,15_SEMAINE,ZA BLANCHE TACHE,,0,,,,,
15-7-5-B-191700,7,15_SEMAINE,CHU A. PICARDIE,,1,,,,,
16-7-2-6-073101,7,16_DIMANCHE,CHU A. PICARDIE,,1,,,,,
16-7-1-6-073501,7,16_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
16-7-2-6-084700,7,16_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
16-7-3-6-091101,7,16_DIMANCHE,CHU A. PICARDIE,,1,,,,,
16-7-3-6-101600,7,16_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
16-7-4-6-104001,7,16_DIMANCHE,CHU A. PICARDIE,,1,,,,,
16-7-4-6-114700,7,16_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
16-7-5-6-121001,7,16_DIMANCHE,CHU A. PICARDIE,,1,,,,,
16-7-5-6-131600,7,16_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
16-7-6-6-134001,7,16_DIMANCHE,CHU A. PICARDIE,,1,,,,,
16-7-6-6-144600,7,16_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
16-7-7-6-151001,7,16_DIMANCHE,CHU A. PICARDIE,,1,,,,,
16-7-7-6-161500,7,16_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
16-7-8-6-164001,7,16_DIMANCHE,CHU A. PICARDIE,,1,,,,,
16-7-8-6-174700,7,16_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
16-7-9-6-181001,7,16_DIMANCHE,CHU A. PICARDIE,,1,,,,,
16-7-10-6-193101,7,16_DIMANCHE,CHU A. PICARDIE,,1,,,,,
16-7-9-6-193300,7,16_DIMANCHE,LA BLANCHE TACHE,,0,,,,,
15-8-6-9-152000,8,15_L-MA-ME-J,GARE DU NORD,,1,,,,,
15-8-7-9-162100,8,15_L-MA-ME-J,GARE DU NORD,,1,,,,,
15-8-1-5-041001,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-3-5-043301,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-5-5-045001,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-11-5-051800,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-11-5-060501,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-5-5-061100,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-11-5-070800,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-11-5-080001,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-5-5-081300,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-4-5-083001,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-1-5-090500,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-4-5-092200,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-1-5-101400,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-4-5-101501,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-1-5-110501,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-4-5-110900,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-4-5-120001,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-1-5-122400,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-1-5-131501,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-4-5-131800,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-4-5-141001,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-1-5-141400,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-1-5-150501,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-4-5-151300,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-4-5-160501,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-1-5-162000,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-1-5-171501,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-4-5-172000,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-1-5-181100,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-4-5-181501,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-12-5-190500,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-4-5-191400,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-5-5-200500,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-12-5-201000,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-12-5-210001,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-8-5-212001,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-4-5-220000,8,15_SAMEDI,ETOUVIE,,0,,,,,
15-8-2-5-220600,8,15_SAMEDI,GARE DU NORD,,1,,,,,
15-8-3-B-041001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-11-B-041501,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-1-B-042501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-14-B-043501,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-15-B-045001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-1-B-051400,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-11-B-052001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-15-B-055400,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-1-B-060501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-4-B-062401,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-6-B-064001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-7-B-065001,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-1-B-070800,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-4-B-071501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-6-B-073100,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-7-B-074101,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-8-B-075101,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-1-B-080501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-4-B-081100,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-6-B-082501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-7-B-083200,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-8-B-084501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-1-B-085900,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-4-B-090501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-6-B-091900,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-7-B-092501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-8-B-094800,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-1-B-095501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-7-B-101700,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-6-B-102501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-1-B-104700,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-8-B-105501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-6-B-112200,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-7-B-112501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-8-B-115200,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-1-B-120001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-7-B-122100,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-6-B-122501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-1-B-125100,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-8-B-125501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-7-B-132001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-6-B-132100,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-1-B-135501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-8-B-135600,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-7-B-141800,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-6-B-142501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-1-B-144800,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-8-B-145001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-7-B-152501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-8-B-154500,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-1-B-155501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-9-B-155901,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-6-B-161501,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-8-B-164001,8,15_SEMAINE,ETOUVIE,,0,,,,,
15-8-1-B-164700,8,15_SEMAINE,GARE DU NORD,,1,,,,,
15-8-9-B-165501,8,15_SEMAINE,ETOUVIE,,0,,,,,
